ticket_id,n_events,n_status_changes,reopened_from_log
TCK-003224,3,2,0
TCK-003225,3,2,0
TCK-003226,3,2,0
TCK-003227,3,2,0
TCK-003228,3,2,0
TCK-003229,3,2,0
TCK-003230,3,2,0
TCK-003231,3,2,0
TCK-003232,3,2,0
TCK-003233,4,3,1
TCK-003234,3,2,0
TCK-003235,3,2,0
TCK-003236,4,3,1
TCK-003237,3,2,0
TCK-003238,3,2,0
TCK-003239,3,2,0
TCK-003240,3,2,0
TCK-003241,3,2,0
TCK-003242,3,2,0
TCK-003243,3,2,0
TCK-003244,3,2,0
TCK-003245,3,2,0
TCK-003246,3,2,0
TCK-003247,3,2,0
TCK-003248,3,2,0
TCK-003249,3,2,0
TCK-003250,3,2,0
TCK-003251,3,2,0
TCK-003252,3,2,0
TCK-003253,3,2,0
TCK-003254,4,3,1
TCK-003255,3,2,0
TCK-003256,4,3,1
TCK-003257,3,2,0
TCK-003258,3,2,0
TCK-003259,3,2,0
TCK-003260,3,2,0
TCK-003261,3,2,0
TCK-003262,3,2,0
TCK-003263,3,2,0
TCK-003264,3,2,0
TCK-003265,3,2,0
TCK-003266,3,2,0
TCK-003267,3,2,0
TCK-003268,3,2,0
TCK-003269,3,2,0
TCK-003270,3,2,0
TCK-003271,4,3,1
TCK-003272,3,2,0
TCK-003273,3,2,0
TCK-003274,3,2,0
TCK-003275,4,3,1
TCK-003276,3,2,0
TCK-003277,3,2,0
TCK-003278,3,2,0
TCK-003279,3,2,0
TCK-003280,3,2,0
TCK-003281,3,2,0
TCK-003282,3,2,0
TCK-003283,3,2,0
TCK-003284,3,2,0
TCK-003285,4,3,1
TCK-003286,3,2,0
TCK-003287,3,2,0
TCK-003288,3,2,0
TCK-003289,4,3,1
TCK-003290,3,2,0
TCK-003291,3,2,0
TCK-003292,3,2,0
TCK-003293,3,2,0
TCK-003294,3,2,0
TCK-003295,3,2,0
TCK-003296,3,2,0
TCK-003297,3,2,0
TCK-003298,4,3,1
TCK-003299,3,2,0
TCK-003300,3,2,0
TCK-003301,3,2,0
TCK-003302,3,2,0
TCK-003303,3,2,0
TCK-003304,3,2,0
TCK-003305,3,2,0
TCK-003306,3,2,0
TCK-003307,3,2,0
TCK-003308,3,2,0
TCK-003309,3,2,0
TCK-003310,3,2,0
TCK-003311,3,2,0
TCK-003312,3,2,0
TCK-003313,3,2,0
TCK-003314,3,2,0
TCK-003315,3,2,0
TCK-003316,3,2,0
TCK-003317,3,2,0
TCK-003318,3,2,0
TCK-003319,3,2,0
TCK-003320,3,2,0
TCK-003321,3,2,0
TCK-003322,3,2,0
TCK-003323,4,3,1
TCK-003324,3,2,0
TCK-003325,3,2,0
TCK-003326,3,2,0
TCK-003327,3,2,0
TCK-003328,3,2,0
TCK-003329,4,3,1
TCK-003330,3,2,0
TCK-003331,3,2,0
TCK-003332,3,2,0
TCK-003333,3,2,0
TCK-003334,3,2,0
TCK-003335,3,2,0
TCK-003336,3,2,0
TCK-003337,3,2,0
TCK-003338,3,2,0
TCK-003339,3,2,0
TCK-003340,3,2,0
TCK-003341,3,2,0
TCK-003342,4,3,1
TCK-003343,3,2,0
TCK-003344,3,2,0
TCK-003345,3,2,0
TCK-003346,3,2,0
TCK-003347,3,2,0
TCK-003348,4,3,1
TCK-003349,3,2,0
TCK-003350,3,2,0
TCK-003351,4,3,1
TCK-003352,3,2,0
TCK-003353,3,2,0
TCK-003354,3,2,0
TCK-003355,3,2,0
TCK-003356,3,2,0
TCK-003357,3,2,0
TCK-003358,3,2,0
TCK-003359,3,2,0
TCK-003360,3,2,0
TCK-003361,3,2,0
TCK-003362,3,2,0
TCK-003363,3,2,0
TCK-003364,3,2,0
TCK-003365,3,2,0
TCK-003366,3,2,0
TCK-003367,3,2,0
TCK-003368,3,2,0
TCK-003369,3,2,0
TCK-003370,3,2,0
TCK-003371,3,2,0
TCK-003372,3,2,0
TCK-003373,3,2,0
TCK-003374,3,2,0
TCK-003375,3,2,0
TCK-003376,3,2,0
TCK-003377,3,2,0
TCK-003378,3,2,0
TCK-003379,3,2,0
TCK-003380,3,2,0
TCK-003381,3,2,0
TCK-003382,3,2,0
TCK-003383,3,2,0
TCK-003384,3,2,0
TCK-003385,3,2,0
TCK-003386,3,2,0
TCK-003387,3,2,0
TCK-003388,3,2,0
TCK-003389,3,2,0
TCK-003390,3,2,0
TCK-003391,3,2,0
TCK-003392,3,2,0
TCK-003393,3,2,0
TCK-003394,3,2,0
TCK-003395,3,2,0
TCK-003396,3,2,0
TCK-003397,3,2,0
TCK-003398,3,2,0
TCK-003399,3,2,0
TCK-003400,3,2,0
TCK-003401,3,2,0
TCK-003402,3,2,0
TCK-003403,3,2,0
TCK-003404,3,2,0
TCK-003405,3,2,0
TCK-003406,3,2,0
TCK-003407,3,2,0
TCK-003408,3,2,0
TCK-003409,3,2,0
TCK-003410,3,2,0
TCK-003411,3,2,0
TCK-003412,3,2,0
TCK-003413,3,2,0
TCK-003414,3,2,0
TCK-003415,3,2,0
TCK-003416,3,2,0
TCK-003417,3,2,0
TCK-003418,3,2,0
TCK-003419,4,3,1
TCK-003420,4,3,1
TCK-003421,4,3,1
TCK-003422,3,2,0
TCK-003423,3,2,0
TCK-003424,3,2,0
TCK-003425,3,2,0
TCK-003426,3,2,0
TCK-003427,3,2,0
TCK-003428,3,2,0
TCK-003429,3,2,0
TCK-003430,3,2,0
TCK-003431,3,2,0
TCK-003432,3,2,0
TCK-003433,3,2,0
TCK-003434,3,2,0
TCK-003435,3,2,0
TCK-003436,3,2,0
TCK-003437,3,2,0
TCK-003438,3,2,0
TCK-003439,3,2,0
TCK-003440,3,2,0
TCK-003441,3,2,0
TCK-003442,4,3,1
TCK-003443,3,2,0
TCK-003444,3,2,0
TCK-003445,3,2,0
TCK-003446,3,2,0
TCK-003447,3,2,0
TCK-003448,3,2,0
TCK-003449,3,2,0
TCK-003450,3,2,0
TCK-003451,3,2,0
TCK-003452,3,2,0
TCK-003453,3,2,0
TCK-003454,3,2,0
TCK-003455,3,2,0
TCK-003456,3,2,0
TCK-003457,3,2,0
TCK-003458,3,2,0
TCK-003459,3,2,0
TCK-003460,3,2,0
TCK-003461,3,2,0
TCK-003462,3,2,0
TCK-003463,3,2,0
TCK-003464,4,3,1
TCK-003465,3,2,0
TCK-003466,3,2,0
TCK-003467,3,2,0
TCK-003468,3,2,0
TCK-003469,3,2,0
TCK-003470,3,2,0
TCK-003471,3,2,0
TCK-003472,3,2,0
TCK-003473,3,2,0
TCK-003474,3,2,0
TCK-003475,3,2,0
TCK-003476,3,2,0
TCK-003477,3,2,0
TCK-003478,3,2,0
TCK-003479,3,2,0
TCK-003480,3,2,0
TCK-003481,3,2,0
TCK-003482,3,2,0
TCK-003483,3,2,0
TCK-003484,3,2,0
TCK-003485,3,2,0
TCK-003486,3,2,0
TCK-003487,3,2,0
TCK-003488,3,2,0
TCK-003489,3,2,0
TCK-003490,4,3,1
TCK-003491,3,2,0
TCK-003492,3,2,0
TCK-003493,3,2,0
TCK-003494,3,2,0
TCK-003495,3,2,0
TCK-003496,3,2,0
TCK-003497,3,2,0
TCK-003498,3,2,0
TCK-003499,3,2,0
TCK-003500,3,2,0
TCK-003501,3,2,0
TCK-003502,3,2,0
TCK-003503,3,2,0
TCK-003504,3,2,0
TCK-003505,3,2,0
TCK-003506,3,2,0
TCK-003507,3,2,0
TCK-003508,3,2,0
TCK-003509,3,2,0
TCK-003510,3,2,0
TCK-003511,3,2,0
TCK-003512,3,2,0
TCK-003513,3,2,0
TCK-003514,3,2,0
TCK-003515,3,2,0
TCK-003516,3,2,0
TCK-003517,3,2,0
TCK-003518,3,2,0
TCK-003519,3,2,0
TCK-003520,3,2,0
TCK-003521,3,2,0
TCK-003522,3,2,0
TCK-003523,3,2,0
TCK-003524,3,2,0
TCK-003525,3,2,0
TCK-003526,3,2,0
TCK-003527,3,2,0
TCK-003528,3,2,0
TCK-003529,4,3,1
TCK-003530,3,2,0
TCK-003531,3,2,0
TCK-003532,3,2,0
TCK-003533,3,2,0
TCK-003534,3,2,0
TCK-003535,3,2,0
TCK-003536,3,2,0
TCK-003537,3,2,0
TCK-003538,3,2,0
TCK-003539,3,2,0
TCK-003540,3,2,0
TCK-003541,3,2,0
TCK-003542,3,2,0
TCK-003543,3,2,0
TCK-003544,3,2,0
TCK-003545,3,2,0
TCK-003546,3,2,0
TCK-003547,3,2,0
TCK-003548,3,2,0
TCK-003549,3,2,0
TCK-003550,3,2,0
TCK-003551,3,2,0
TCK-003552,4,3,1
TCK-003553,3,2,0
TCK-003554,3,2,0
TCK-003555,3,2,0
TCK-003556,4,3,1
TCK-003557,3,2,0
TCK-003558,3,2,0
TCK-003559,3,2,0
TCK-003560,3,2,0
TCK-003561,4,3,1
TCK-003562,3,2,0
TCK-003563,3,2,0
TCK-003564,4,3,1
TCK-003565,3,2,0
TCK-003566,3,2,0
TCK-003567,3,2,0
TCK-003568,3,2,0
TCK-003569,3,2,0
TCK-003570,3,2,0
TCK-003571,3,2,0
TCK-003572,3,2,0
TCK-003573,3,2,0
TCK-003574,3,2,0
TCK-003575,3,2,0
TCK-003576,3,2,0
TCK-003577,3,2,0
TCK-003578,3,2,0
TCK-003579,4,3,1
TCK-003580,3,2,0
TCK-003581,3,2,0
TCK-003582,3,2,0
TCK-003583,3,2,0
TCK-003584,3,2,0
TCK-003585,4,3,1
TCK-003586,3,2,0
TCK-003587,3,2,0
TCK-003588,3,2,0
TCK-003589,3,2,0
TCK-003590,3,2,0
TCK-003591,3,2,0
TCK-003592,3,2,0
TCK-003593,3,2,0
TCK-003594,3,2,0
TCK-003595,3,2,0
TCK-003596,3,2,0
TCK-003597,3,2,0
TCK-003598,3,2,0
TCK-003599,3,2,0
TCK-003600,4,3,1
TCK-003601,4,3,1
TCK-003602,3,2,0
TCK-003603,3,2,0
TCK-003604,3,2,0
TCK-003605,3,2,0
TCK-003606,3,2,0
TCK-003607,3,2,0
TCK-003608,3,2,0
TCK-003609,3,2,0
TCK-003610,3,2,0
TCK-003611,4,3,1
TCK-003612,3,2,0
TCK-003613,3,2,0
TCK-003614,4,3,1
TCK-003615,3,2,0
TCK-003616,3,2,0
TCK-003617,4,3,1
TCK-003618,3,2,0
TCK-003619,3,2,0
TCK-003620,3,2,0
TCK-003621,3,2,0
TCK-003622,3,2,0
TCK-003623,3,2,0
TCK-003624,3,2,0
TCK-003625,3,2,0
TCK-003626,3,2,0
TCK-003627,3,2,0
TCK-003628,3,2,0
TCK-003629,3,2,0
TCK-003630,3,2,0
TCK-003631,3,2,0
TCK-003632,3,2,0
TCK-003633,3,2,0
TCK-003634,3,2,0
TCK-003635,4,3,1
TCK-003636,3,2,0
TCK-003637,3,2,0
TCK-003638,3,2,0
TCK-003639,3,2,0
TCK-003640,3,2,0
TCK-003641,3,2,0
TCK-003642,3,2,0
TCK-003643,3,2,0
TCK-003644,3,2,0
TCK-003645,3,2,0
TCK-003646,3,2,0
TCK-003647,3,2,0
TCK-003648,3,2,0
TCK-003649,3,2,0
TCK-003650,4,3,1
TCK-003651,3,2,0
TCK-003652,3,2,0
TCK-003653,3,2,0
TCK-003654,3,2,0
TCK-003655,3,2,0
TCK-003656,3,2,0
TCK-003657,3,2,0
TCK-003658,3,2,0
TCK-003659,3,2,0
TCK-003660,3,2,0
TCK-003661,3,2,0
TCK-003662,3,2,0
TCK-003663,3,2,0
TCK-003664,3,2,0
TCK-003665,4,3,1
TCK-003666,3,2,0
TCK-003667,3,2,0
TCK-003668,3,2,0
TCK-003669,3,2,0
TCK-003670,3,2,0
TCK-003671,3,2,0
TCK-003672,3,2,0
TCK-003673,3,2,0
TCK-003674,3,2,0
TCK-003675,3,2,0
TCK-003676,3,2,0
TCK-003677,4,3,1
TCK-003678,3,2,0
TCK-003679,3,2,0
TCK-003680,3,2,0
TCK-003681,3,2,0
TCK-003682,3,2,0
TCK-003683,3,2,0
TCK-003684,3,2,0
TCK-003685,3,2,0
TCK-003686,3,2,0
TCK-003687,3,2,0
TCK-003688,3,2,0
TCK-003689,3,2,0
TCK-003690,3,2,0
TCK-003691,3,2,0
TCK-003692,3,2,0
TCK-003693,3,2,0
TCK-003694,3,2,0
TCK-003695,4,3,1
TCK-003696,4,3,1
TCK-003697,3,2,0
TCK-003698,3,2,0
TCK-003699,3,2,0
TCK-003700,3,2,0
TCK-003701,3,2,0
TCK-003702,4,3,1
TCK-003703,3,2,0
TCK-003704,3,2,0
TCK-003705,3,2,0
TCK-003706,3,2,0
TCK-003707,3,2,0
TCK-003708,3,2,0
TCK-003709,3,2,0
TCK-003710,3,2,0
TCK-003711,3,2,0
TCK-003712,3,2,0
TCK-003713,3,2,0
TCK-003714,3,2,0
TCK-003715,3,2,0
TCK-003716,3,2,0
TCK-003717,3,2,0
TCK-003718,3,2,0
TCK-003719,4,3,1
TCK-003720,4,3,1
TCK-003721,3,2,0
TCK-003722,3,2,0
TCK-003723,3,2,0
TCK-003724,4,3,1
TCK-003725,4,3,1
TCK-003726,3,2,0
TCK-003727,3,2,0
TCK-003728,3,2,0
TCK-003729,3,2,0
TCK-003730,3,2,0
TCK-003731,3,2,0
TCK-003732,3,2,0
TCK-003733,3,2,0
TCK-003734,3,2,0
TCK-003735,3,2,0
TCK-003736,3,2,0
TCK-003737,3,2,0
TCK-003738,3,2,0
TCK-003739,3,2,0
TCK-003740,3,2,0
TCK-003741,3,2,0
TCK-003742,3,2,0
TCK-003743,4,3,1
TCK-003744,3,2,0
TCK-003745,3,2,0
TCK-003746,3,2,0
TCK-003747,4,3,1
TCK-003748,3,2,0
TCK-003749,3,2,0
TCK-003750,3,2,0
TCK-003751,3,2,0
TCK-003752,3,2,0
TCK-003753,3,2,0
TCK-003754,3,2,0
TCK-003755,3,2,0
TCK-003756,3,2,0
TCK-003757,4,3,1
TCK-003758,4,3,1
TCK-003759,3,2,0
TCK-003760,3,2,0
TCK-003761,3,2,0
TCK-003762,3,2,0
TCK-003763,3,2,0
TCK-003764,3,2,0
TCK-003765,4,3,1
TCK-003766,3,2,0
TCK-003767,3,2,0
TCK-003768,4,3,1
TCK-003769,3,2,0
TCK-003770,3,2,0
TCK-003771,3,2,0
TCK-003772,4,3,1
TCK-003773,4,3,1
TCK-003774,3,2,0
TCK-003775,4,3,1
TCK-003776,3,2,0
TCK-003777,3,2,0
TCK-003778,3,2,0
TCK-003779,3,2,0
TCK-003780,3,2,0
TCK-003781,3,2,0
TCK-003782,3,2,0
TCK-003783,4,3,1
TCK-003784,3,2,0
TCK-003785,3,2,0
TCK-003786,3,2,0
TCK-003787,3,2,0
TCK-003788,3,2,0
TCK-003789,3,2,0
TCK-003790,4,3,1
TCK-003791,3,2,0
TCK-003792,3,2,0
TCK-003793,3,2,0
TCK-003794,3,2,0
TCK-003795,3,2,0
TCK-003796,3,2,0
TCK-003797,3,2,0
TCK-003798,3,2,0
TCK-003799,3,2,0
TCK-003800,3,2,0
TCK-003801,3,2,0
TCK-003802,3,2,0
TCK-003803,4,3,1
TCK-003804,3,2,0
TCK-003805,3,2,0
TCK-003806,3,2,0
TCK-003807,3,2,0
TCK-003808,3,2,0
TCK-003809,3,2,0
TCK-003810,3,2,0
TCK-003811,3,2,0
TCK-003812,3,2,0
TCK-003813,3,2,0
TCK-003814,3,2,0
TCK-003815,3,2,0
TCK-003816,3,2,0
TCK-003817,3,2,0
TCK-003818,3,2,0
TCK-003819,3,2,0
TCK-003820,4,3,1
TCK-003821,3,2,0
TCK-003822,3,2,0
TCK-003823,3,2,0
TCK-003824,3,2,0
TCK-003825,3,2,0
TCK-003826,3,2,0
TCK-003827,3,2,0
TCK-003828,3,2,0
TCK-003829,3,2,0
TCK-003830,3,2,0
TCK-003831,3,2,0
TCK-003832,4,3,1
TCK-003833,3,2,0
TCK-003834,3,2,0
TCK-003835,3,2,0
TCK-003836,3,2,0
TCK-003837,3,2,0
TCK-003838,3,2,0
TCK-003839,3,2,0
TCK-003840,3,2,0
TCK-003841,3,2,0
TCK-003842,3,2,0
TCK-003843,3,2,0
TCK-003844,3,2,0
TCK-003845,4,3,1
TCK-003846,3,2,0
TCK-003847,3,2,0
TCK-003848,4,3,1
TCK-003849,3,2,0
TCK-003850,3,2,0
TCK-003851,3,2,0
TCK-003852,3,2,0
TCK-003853,3,2,0
TCK-003854,3,2,0
TCK-003855,3,2,0
TCK-003856,3,2,0
TCK-003857,3,2,0
TCK-003858,3,2,0
TCK-003859,3,2,0
TCK-003860,3,2,0
TCK-003861,4,3,1
TCK-003862,3,2,0
TCK-003863,3,2,0
TCK-003864,3,2,0
TCK-003865,3,2,0
TCK-003866,3,2,0
TCK-003867,3,2,0
TCK-003868,4,3,1
TCK-003869,3,2,0
TCK-003870,3,2,0
TCK-003871,3,2,0
TCK-003872,3,2,0
TCK-003873,3,2,0
TCK-003874,3,2,0
TCK-003875,3,2,0
TCK-003876,3,2,0
TCK-003877,3,2,0
TCK-003878,3,2,0
TCK-003879,3,2,0
TCK-003880,3,2,0
TCK-003881,3,2,0
TCK-003882,4,3,1
TCK-003883,3,2,0
TCK-003884,4,3,1
TCK-003885,3,2,0
TCK-003886,3,2,0
TCK-003887,3,2,0
TCK-003888,3,2,0
TCK-003889,3,2,0
TCK-003890,3,2,0
TCK-003891,3,2,0
TCK-003892,3,2,0
TCK-003893,3,2,0
TCK-003894,3,2,0
TCK-003895,3,2,0
TCK-003896,3,2,0
TCK-003897,3,2,0
TCK-003898,3,2,0
TCK-003899,3,2,0
TCK-003900,3,2,0
TCK-003901,3,2,0
TCK-003902,3,2,0
TCK-003903,3,2,0
TCK-003904,4,3,1
TCK-003905,3,2,0
TCK-003906,3,2,0
TCK-003907,3,2,0
TCK-003908,3,2,0
TCK-003909,3,2,0
TCK-003910,3,2,0
TCK-003911,3,2,0
TCK-003912,4,3,1
TCK-003913,3,2,0
TCK-003914,3,2,0
TCK-003915,4,3,1
TCK-003916,3,2,0
TCK-003917,3,2,0
TCK-003918,3,2,0
TCK-003919,3,2,0
TCK-003920,3,2,0
TCK-003921,3,2,0
TCK-003922,3,2,0
TCK-003923,3,2,0
TCK-003924,3,2,0
TCK-003925,3,2,0
TCK-003926,3,2,0
TCK-003927,4,3,1
TCK-003928,3,2,0
TCK-003929,3,2,0
TCK-003930,3,2,0
TCK-003931,3,2,0
TCK-003932,3,2,0
TCK-003933,3,2,0
TCK-003934,3,2,0
TCK-003935,3,2,0
TCK-003936,3,2,0
TCK-003937,3,2,0
TCK-003938,4,3,1
TCK-003939,3,2,0
TCK-003940,3,2,0
TCK-003941,3,2,0
TCK-003942,3,2,0
TCK-003943,3,2,0
TCK-003944,3,2,0
TCK-003945,3,2,0
TCK-003946,3,2,0
TCK-003947,3,2,0
TCK-003948,3,2,0
TCK-003949,4,3,1
TCK-003950,3,2,0
TCK-003951,3,2,0
TCK-003952,3,2,0
TCK-003953,4,3,1
TCK-003954,3,2,0
TCK-003955,3,2,0
TCK-003956,3,2,0
TCK-003957,3,2,0
TCK-003958,3,2,0
TCK-003959,3,2,0
TCK-003960,3,2,0
TCK-003961,3,2,0
TCK-003962,3,2,0
TCK-003963,3,2,0
TCK-003964,3,2,0
TCK-003965,3,2,0
TCK-003966,3,2,0
TCK-003967,3,2,0
TCK-003968,3,2,0
TCK-003969,3,2,0
TCK-003970,3,2,0
TCK-003971,3,2,0
TCK-003972,3,2,0
TCK-003973,3,2,0
TCK-003974,3,2,0
TCK-003975,3,2,0
TCK-003976,3,2,0
TCK-003977,3,2,0
TCK-003978,3,2,0
TCK-003979,3,2,0
TCK-003980,4,3,1
TCK-003981,3,2,0
TCK-003982,3,2,0
TCK-003983,3,2,0
TCK-003984,3,2,0
TCK-003985,3,2,0
TCK-003986,3,2,0
TCK-003987,3,2,0
TCK-003988,3,2,0
TCK-003989,3,2,0
TCK-003990,3,2,0
TCK-003991,3,2,0
TCK-003992,3,2,0
TCK-003993,3,2,0
TCK-003994,3,2,0
TCK-003995,3,2,0
TCK-003996,3,2,0
TCK-003997,3,2,0
TCK-003998,3,2,0
TCK-003999,3,2,0
TCK-004000,3,2,0
TCK-004001,3,2,0
TCK-004002,3,2,0
TCK-004003,3,2,0
TCK-004004,3,2,0
TCK-004005,3,2,0
TCK-004006,3,2,0
TCK-004007,3,2,0
TCK-004008,3,2,0
TCK-004009,3,2,0
TCK-004010,3,2,0
TCK-004011,4,3,1
TCK-004012,3,2,0
TCK-004013,3,2,0
TCK-004014,3,2,0
TCK-004015,3,2,0
TCK-004016,3,2,0
TCK-004017,3,2,0
TCK-004018,3,2,0
TCK-004019,3,2,0
TCK-004020,3,2,0
TCK-004021,3,2,0
TCK-004022,3,2,0
TCK-004023,3,2,0
TCK-004024,3,2,0
TCK-004025,4,3,1
TCK-004026,3,2,0
TCK-004027,3,2,0
TCK-004028,3,2,0
TCK-004029,3,2,0
TCK-004030,3,2,0
TCK-004031,3,2,0
TCK-004032,3,2,0
TCK-004033,3,2,0
TCK-004034,3,2,0
TCK-004035,3,2,0
TCK-004036,3,2,0
TCK-004037,3,2,0
TCK-004038,3,2,0
TCK-004039,3,2,0
TCK-004040,3,2,0
TCK-004041,3,2,0
TCK-004042,3,2,0
TCK-004043,3,2,0
TCK-004044,3,2,0
TCK-004045,3,2,0
TCK-004046,4,3,1
TCK-004047,3,2,0
TCK-004048,3,2,0
TCK-004049,3,2,0
TCK-004050,3,2,0
TCK-004051,3,2,0
TCK-004052,3,2,0
TCK-004053,3,2,0
TCK-004054,3,2,0
TCK-004055,3,2,0
TCK-004056,3,2,0
TCK-004057,3,2,0
TCK-004058,3,2,0
TCK-004059,3,2,0
TCK-004060,3,2,0
TCK-004061,3,2,0
TCK-004062,3,2,0
TCK-004063,3,2,0
TCK-004064,3,2,0
TCK-004065,3,2,0
TCK-004066,3,2,0
TCK-004067,3,2,0
TCK-004068,3,2,0
TCK-004069,4,3,1
TCK-004070,3,2,0
TCK-004071,3,2,0
TCK-004072,3,2,0
TCK-004073,3,2,0
TCK-004074,3,2,0
TCK-004075,3,2,0
TCK-004076,3,2,0
TCK-004077,3,2,0
TCK-004078,3,2,0
TCK-004079,3,2,0
TCK-004080,3,2,0
TCK-004081,3,2,0
TCK-004082,3,2,0
TCK-004083,3,2,0
TCK-004084,3,2,0
TCK-004085,3,2,0
TCK-004086,3,2,0
TCK-004087,3,2,0
TCK-004088,3,2,0
TCK-004089,3,2,0
TCK-004090,3,2,0
TCK-004091,3,2,0
TCK-004092,3,2,0
TCK-004093,3,2,0
TCK-004094,3,2,0
TCK-004095,4,3,1
TCK-004096,3,2,0
TCK-004097,3,2,0
TCK-004098,3,2,0
TCK-004099,4,3,1
TCK-004100,3,2,0
TCK-004101,3,2,0
TCK-004102,3,2,0
TCK-004103,3,2,0
TCK-004104,3,2,0
TCK-004105,3,2,0
TCK-004106,3,2,0
TCK-004107,3,2,0
TCK-004108,3,2,0
TCK-004109,3,2,0
TCK-004110,3,2,0
TCK-004111,4,3,1
TCK-004112,3,2,0
TCK-004113,3,2,0
TCK-004114,3,2,0
TCK-004115,3,2,0
TCK-004116,3,2,0
TCK-004117,3,2,0
TCK-004118,3,2,0
TCK-004119,3,2,0
TCK-004120,3,2,0
TCK-004121,3,2,0
TCK-004122,3,2,0
TCK-004123,3,2,0
TCK-004124,3,2,0
TCK-004125,3,2,0
TCK-004126,3,2,0
TCK-004127,3,2,0
TCK-004128,3,2,0
TCK-004129,3,2,0
TCK-004130,3,2,0
TCK-004131,3,2,0
TCK-004132,3,2,0
TCK-004133,3,2,0
TCK-004134,3,2,0
TCK-004135,3,2,0
TCK-004136,4,3,1
TCK-004137,4,3,1
TCK-004138,3,2,0
TCK-004139,3,2,0
TCK-004140,3,2,0
TCK-004141,3,2,0
TCK-004142,3,2,0
TCK-004143,3,2,0
TCK-004144,3,2,0
TCK-004145,3,2,0
TCK-004146,3,2,0
TCK-004147,4,3,1
TCK-004148,4,3,1
TCK-004149,3,2,0
TCK-004150,3,2,0
TCK-004151,3,2,0
TCK-004152,3,2,0
TCK-004153,4,3,1
TCK-004154,3,2,0
TCK-004155,3,2,0
TCK-004156,3,2,0
TCK-004157,3,2,0
TCK-004158,3,2,0
TCK-004159,3,2,0
TCK-004160,3,2,0
TCK-004161,3,2,0
TCK-004162,3,2,0
TCK-004163,3,2,0
TCK-004164,3,2,0
TCK-004165,4,3,1
TCK-004166,3,2,0
TCK-004167,3,2,0
TCK-004168,3,2,0
TCK-004169,4,3,1
TCK-004170,3,2,0
TCK-004171,3,2,0
TCK-004172,3,2,0
TCK-004173,3,2,0
TCK-004174,3,2,0
TCK-004175,3,2,0
TCK-004176,3,2,0
TCK-004177,3,2,0
TCK-004178,3,2,0
TCK-004179,3,2,0
TCK-004180,3,2,0
TCK-004181,3,2,0
TCK-004182,3,2,0
TCK-004183,3,2,0
TCK-004184,3,2,0
TCK-004185,4,3,1
TCK-004186,4,3,1
TCK-004187,3,2,0
TCK-004188,3,2,0
TCK-004189,3,2,0
TCK-004190,3,2,0
TCK-004191,3,2,0
TCK-004192,3,2,0
TCK-004193,3,2,0
TCK-004194,3,2,0
TCK-004195,3,2,0
TCK-004196,3,2,0
TCK-004197,3,2,0
TCK-004198,3,2,0
TCK-004199,3,2,0
TCK-004200,3,2,0
TCK-004201,3,2,0
TCK-004202,3,2,0
TCK-004203,4,3,1
TCK-004204,3,2,0
TCK-004205,3,2,0
TCK-004206,3,2,0
TCK-004207,3,2,0
TCK-004208,3,2,0
TCK-004209,3,2,0
TCK-004210,3,2,0
TCK-004211,3,2,0
TCK-004212,3,2,0
TCK-004213,3,2,0
TCK-004214,3,2,0
TCK-004215,3,2,0
TCK-004216,3,2,0
TCK-004217,3,2,0
TCK-004218,3,2,0
TCK-004219,3,2,0
TCK-004220,3,2,0
TCK-004221,3,2,0
TCK-004222,3,2,0
TCK-004223,4,3,1
TCK-004224,3,2,0
TCK-004225,3,2,0
TCK-004226,3,2,0
TCK-004227,3,2,0
TCK-004228,3,2,0
TCK-004229,3,2,0
TCK-004230,3,2,0
TCK-004231,3,2,0
TCK-004232,3,2,0
TCK-004233,3,2,0
TCK-004234,3,2,0
TCK-004235,3,2,0
TCK-004236,3,2,0
TCK-004237,3,2,0
TCK-004238,3,2,0
TCK-004239,3,2,0
TCK-004240,3,2,0
TCK-004241,3,2,0
TCK-004242,4,3,1
TCK-004243,3,2,0
TCK-004244,4,3,1
TCK-004245,3,2,0
TCK-004246,3,2,0
TCK-004247,3,2,0
TCK-004248,3,2,0
TCK-004249,3,2,0
TCK-004250,3,2,0
TCK-004251,3,2,0
TCK-004252,4,3,1
TCK-004253,3,2,0
TCK-004254,4,3,1
TCK-004255,3,2,0
TCK-004256,3,2,0
TCK-004257,3,2,0
TCK-004258,3,2,0
TCK-004259,3,2,0
TCK-004260,3,2,0
TCK-004261,3,2,0
TCK-004262,3,2,0
TCK-004263,3,2,0
TCK-004264,3,2,0
TCK-004265,3,2,0
TCK-004266,3,2,0
TCK-004267,3,2,0
TCK-004268,3,2,0
TCK-004269,3,2,0
TCK-004270,3,2,0
TCK-004271,3,2,0
TCK-004272,3,2,0
TCK-004273,3,2,0
TCK-004274,3,2,0
TCK-004275,3,2,0
TCK-004276,3,2,0
TCK-004277,3,2,0
TCK-004278,4,3,1
TCK-004279,3,2,0
TCK-004280,3,2,0
TCK-004281,3,2,0
TCK-004282,3,2,0
TCK-004283,3,2,0
TCK-004284,3,2,0
TCK-004285,3,2,0
TCK-004286,3,2,0
TCK-004287,3,2,0
TCK-004288,3,2,0
TCK-004289,3,2,0
TCK-004290,3,2,0
TCK-004291,3,2,0
TCK-004292,3,2,0
TCK-004293,3,2,0
TCK-004294,3,2,0
TCK-004295,3,2,0
TCK-004296,3,2,0
TCK-004297,3,2,0
TCK-004298,3,2,0
