ticket_id,body_len,word_count,num_question,num_exclam,upper_ratio,urgency_hits,kw_refund,kw_cancel,kw_error
TCK-006072,56,10,1,0,0.0217,0,0,0,0
TCK-006073,54,10,0,0,0.0233,0,0,0,0
TCK-006074,55,8,0,0,0.0638,0,0,0,0
TCK-006075,59,10,0,0,0.0204,1,0,0,1
TCK-006076,157,27,2,0,0.0234,0,0,0,0
TCK-006077,171,31,0,0,0.0217,0,0,0,0
TCK-006078,55,8,0,0,0.0217,1,0,1,0
TCK-006079,59,9,1,0,0.0204,0,0,0,0
TCK-006080,61,10,0,0,0.02,1,0,0,1
TCK-006081,161,25,2,0,0.0227,0,0,0,0
TCK-006082,59,10,0,0,0.0204,1,0,0,1
TCK-006083,59,10,0,0,0.0204,1,0,0,1
TCK-006084,46,9,0,0,0.0303,2,0,0,1
TCK-006085,59,9,1,0,0.0204,0,0,0,0
TCK-006086,53,9,0,0,0.0227,0,0,0,0
TCK-006087,57,9,1,0,0.0208,0,0,0,0
TCK-006088,57,10,1,0,0.0213,0,0,0,0
TCK-006089,95,15,0,0,0.0256,1,0,0,1
TCK-006090,64,12,0,0,0.0192,0,0,0,0
TCK-006091,88,15,0,0,0.0282,1,0,0,0
TCK-006092,55,10,0,0,0.0222,0,0,0,0
TCK-006093,51,8,0,0,0.0233,1,0,0,1
TCK-006094,64,12,0,0,0.0192,0,0,0,0
TCK-006095,64,9,0,0,0.037,1,0,0,0
TCK-006096,56,11,0,0,0.0222,0,0,0,0
TCK-006097,53,9,0,0,0.0227,0,0,0,0
TCK-006098,167,29,0,0,0.0224,2,1,0,0
TCK-006099,55,10,0,0,0.0222,0,0,0,0
TCK-006100,171,25,0,0,0.0352,2,0,0,0
TCK-006101,64,9,0,0,0.037,1,0,0,0
TCK-006102,96,16,0,0,0.0256,2,1,0,0
TCK-006103,46,9,0,0,0.0303,2,0,0,1
TCK-006104,91,15,1,0,0.0267,1,0,0,0
TCK-006105,167,29,0,0,0.0224,2,1,0,0
TCK-006106,155,27,2,0,0.0238,0,0,0,0
TCK-006107,56,10,1,0,0.0217,0,0,0,0
TCK-006108,46,9,0,0,0.0303,2,0,0,1
TCK-006109,55,10,0,0,0.0222,0,0,0,0
TCK-006110,61,10,0,0,0.02,1,0,0,1
TCK-006111,61,10,0,0,0.02,1,0,0,1
TCK-006112,64,12,0,0,0.0192,0,0,0,0
TCK-006113,46,9,0,0,0.0303,2,0,0,1
TCK-006114,51,8,0,0,0.0233,1,0,0,1
TCK-006115,59,10,0,0,0.0204,1,0,0,1
TCK-006116,165,27,0,0,0.0224,2,0,0,1
TCK-006117,157,25,2,0,0.0231,0,0,0,0
TCK-006118,57,10,1,0,0.0213,0,0,0,0
TCK-006119,155,29,0,0,0.0242,0,0,0,0
TCK-006120,57,10,1,0,0.0213,0,0,0,0
TCK-006121,161,27,0,0,0.0227,2,0,0,1
TCK-006122,64,9,0,0,0.037,1,0,0,0
TCK-006123,59,10,0,0,0.0204,1,0,0,1
TCK-006124,56,11,0,0,0.0222,0,0,0,0
TCK-006125,53,9,0,0,0.0227,0,0,0,0
TCK-006126,61,10,0,0,0.02,1,0,0,1
TCK-006127,55,8,0,0,0.0217,1,0,1,0
TCK-006128,55,8,0,0,0.0638,0,0,0,0
TCK-006129,61,10,0,0,0.02,1,0,0,1
TCK-006130,61,10,0,0,0.02,1,0,1,0
TCK-006131,135,25,0,0,0.03,4,0,0,1
TCK-006132,165,27,0,0,0.0224,2,0,0,1
TCK-006133,57,10,1,0,0.0213,0,0,0,0
TCK-006134,40,7,0,0,0.0303,0,0,0,0
TCK-006135,40,7,0,0,0.0303,0,0,0,0
TCK-006136,64,12,0,0,0.0192,0,0,0,0
TCK-006137,199,34,2,0,0.0248,0,0,0,0
TCK-006138,55,10,0,0,0.0222,0,0,0,0
TCK-006139,64,12,0,0,0.0192,0,0,0,0
TCK-006140,61,10,0,0,0.02,1,0,0,1
TCK-006141,62,11,0,0,0.02,1,1,0,0
TCK-006142,145,23,0,0,0.025,2,0,0,1
TCK-006143,59,9,1,0,0.0204,0,0,0,0
TCK-006144,101,18,1,1,0.0247,1,0,0,0
TCK-006145,59,9,1,0,0.0204,0,0,0,0
TCK-006146,155,27,2,0,0.0238,0,0,0,0
TCK-006147,64,12,0,0,0.0192,0,0,0,0
TCK-006148,59,9,1,0,0.0204,0,0,0,0
TCK-006149,55,8,0,0,0.0638,0,0,0,0
TCK-006150,46,9,0,0,0.0303,2,0,0,1
TCK-006151,55,10,0,0,0.0222,0,0,0,0
TCK-006152,55,8,0,0,0.0217,1,0,1,0
TCK-006153,55,8,0,0,0.0638,0,0,0,0
TCK-006154,45,8,0,0,0.027,0,0,0,0
TCK-006155,57,9,1,0,0.0208,0,0,0,0
TCK-006156,55,8,0,0,0.0638,0,0,0,0
TCK-006157,157,27,2,0,0.0234,0,0,0,0
TCK-006158,53,9,0,0,0.0227,0,0,0,0
TCK-006159,45,8,0,0,0.027,0,0,0,0
TCK-006160,61,10,0,0,0.02,1,0,1,0
TCK-006161,53,9,0,0,0.0227,0,0,0,0
TCK-006162,54,10,0,0,0.0233,0,0,0,0
TCK-006163,64,9,0,0,0.037,1,0,0,0
TCK-006164,55,10,0,0,0.0222,0,0,0,0
TCK-006165,61,11,0,0,0.0408,0,0,0,1
TCK-006166,61,10,0,0,0.02,1,0,0,1
TCK-006167,57,10,1,0,0.0213,0,0,0,0
TCK-006168,57,10,1,0,0.0213,0,0,0,0
TCK-006169,62,11,0,0,0.02,1,1,0,0
TCK-006170,59,10,0,0,0.0204,1,0,0,1
TCK-006171,153,23,0,0,0.0547,0,0,0,0
TCK-006172,56,11,0,0,0.0222,0,0,0,0
TCK-006173,59,10,0,0,0.0204,1,0,0,1
TCK-006174,51,8,0,0,0.0233,1,0,0,1
TCK-006175,61,10,0,0,0.02,1,0,0,1
TCK-006176,161,27,0,0,0.0227,2,0,0,1
TCK-006177,57,9,1,0,0.0208,0,0,0,0
TCK-006178,61,11,0,0,0.0408,0,0,0,1
TCK-006179,64,12,0,0,0.0192,0,0,0,0
TCK-006180,46,9,0,0,0.0303,2,0,0,1
TCK-006181,56,10,1,0,0.0217,0,0,0,0
TCK-006182,55,10,0,0,0.0222,0,0,0,0
TCK-006183,53,9,0,0,0.0227,0,0,0,0
TCK-006184,61,11,0,0,0.0408,0,0,0,1
TCK-006185,57,10,1,0,0.0213,0,0,0,0
TCK-006186,57,10,1,0,0.0213,0,0,0,0
TCK-006187,64,12,0,0,0.0192,0,0,0,0
TCK-006188,55,10,0,0,0.0222,0,0,0,0
TCK-006189,155,29,0,0,0.0242,0,0,0,0
TCK-006190,96,16,0,0,0.0256,2,1,0,0
TCK-006191,59,9,1,0,0.0204,0,0,0,0
TCK-006192,45,8,0,0,0.027,0,0,0,0
TCK-006193,54,10,0,0,0.0233,0,0,0,0
TCK-006194,55,8,0,0,0.0217,1,0,1,0
TCK-006195,55,10,0,0,0.0222,0,0,0,0
TCK-006196,64,9,0,0,0.037,1,0,0,0
TCK-006197,57,10,1,0,0.0213,0,0,0,0
TCK-006198,56,10,1,0,0.0217,0,0,0,0
TCK-006199,167,29,0,0,0.0224,2,1,0,0
TCK-006200,64,12,0,0,0.0192,0,0,0,0
TCK-006201,135,25,0,0,0.03,4,0,0,1
TCK-006202,153,27,0,0,0.0242,0,0,0,0
TCK-006203,61,11,0,0,0.0408,0,0,0,1
TCK-006204,55,10,0,0,0.0222,0,0,0,0
TCK-006205,56,10,1,0,0.0217,0,0,0,0
TCK-006206,135,25,0,0,0.03,4,0,0,1
TCK-006207,93,15,0,0,0.026,2,0,0,1
TCK-006208,61,10,0,0,0.02,1,0,0,1
TCK-006209,54,10,0,0,0.0233,0,0,0,0
TCK-006210,165,27,0,0,0.0224,2,0,1,0
TCK-006211,98,17,0,1,0.0253,1,0,0,0
TCK-006212,64,12,0,0,0.0192,0,0,0,0
TCK-006213,155,27,2,0,0.0238,0,0,0,0
TCK-006214,155,29,0,0,0.0242,0,0,0,0
TCK-006215,55,8,0,0,0.0217,1,0,1,0
TCK-006216,103,17,0,0,0.0238,1,0,0,1
TCK-006217,55,8,0,0,0.0217,1,0,1,0
TCK-006218,153,23,0,0,0.0547,0,0,0,0
TCK-006219,210,35,0,1,0.0237,3,0,0,1
TCK-006220,149,25,0,0,0.0246,0,0,0,0
TCK-006221,171,25,0,0,0.0352,2,0,0,0
TCK-006222,55,8,0,0,0.0638,0,0,0,0
TCK-006223,64,12,0,0,0.0192,0,0,0,0
TCK-006224,51,8,0,0,0.0233,1,0,0,1
TCK-006225,57,9,1,0,0.0208,0,0,0,0
TCK-006226,56,10,1,0,0.0217,0,0,0,0
TCK-006227,155,29,0,0,0.0242,0,0,0,0
TCK-006228,55,10,0,0,0.0222,0,0,0,0
TCK-006229,149,25,0,0,0.0246,0,0,0,0
TCK-006230,45,8,0,0,0.027,0,0,0,0
TCK-006231,53,9,0,0,0.0227,0,0,0,0
TCK-006232,56,11,0,0,0.0222,0,0,0,0
TCK-006233,61,11,0,0,0.0408,0,0,0,1
TCK-006234,61,10,0,0,0.02,1,0,1,0
TCK-006235,55,8,0,0,0.0638,0,0,0,0
TCK-006236,55,10,0,0,0.0222,0,0,0,0
TCK-006237,53,9,0,0,0.0227,0,0,0,0
TCK-006238,53,9,0,0,0.0227,0,0,0,0
TCK-006239,101,17,1,0,0.0244,0,0,0,0
TCK-006240,61,10,0,0,0.02,1,0,1,0
TCK-006241,54,10,0,0,0.0233,0,0,0,0
TCK-006242,46,9,0,0,0.0303,2,0,0,1
TCK-006243,89,15,0,0,0.0274,1,0,0,0
TCK-006244,55,10,0,0,0.0222,0,0,0,0
TCK-006245,61,10,0,0,0.02,1,0,1,0
TCK-006246,93,14,1,0,0.026,1,0,0,0
TCK-006247,59,10,0,0,0.0204,1,0,0,1
TCK-006248,55,10,0,0,0.0222,0,0,0,0
TCK-006249,45,8,0,0,0.027,0,0,0,0
TCK-006250,51,8,0,0,0.0233,1,0,0,1
TCK-006251,61,10,0,0,0.02,1,0,0,1
TCK-006252,56,11,0,0,0.0222,0,0,0,0
TCK-006253,55,8,0,0,0.0217,1,0,1,0
TCK-006254,55,8,0,0,0.0638,0,0,0,0
TCK-006255,64,9,0,0,0.037,1,0,0,0
TCK-006256,59,9,1,0,0.0204,0,0,0,0
TCK-006257,61,11,0,0,0.0408,0,0,0,1
TCK-006258,57,10,1,0,0.0213,0,0,0,0
TCK-006259,55,10,0,0,0.0222,0,0,0,0
TCK-006260,64,12,0,0,0.0192,0,0,0,0
TCK-006261,51,8,0,0,0.0233,1,0,0,1
TCK-006262,157,27,2,0,0.0234,0,0,0,0
TCK-006263,53,9,0,0,0.0227,0,0,0,0
TCK-006264,56,10,1,0,0.0217,0,0,0,0
TCK-006265,165,29,0,0,0.0379,0,0,0,1
TCK-006266,55,8,0,0,0.0638,0,0,0,0
TCK-006267,161,27,0,0,0.0227,2,0,0,1
TCK-006268,56,10,1,0,0.0217,0,0,0,0
TCK-006269,59,9,1,0,0.0204,0,0,0,0
TCK-006270,56,11,0,0,0.0222,0,0,0,0
TCK-006271,56,11,0,0,0.0222,0,0,0,0
TCK-006272,62,11,0,0,0.02,1,1,0,0
TCK-006273,64,9,0,0,0.037,1,0,0,0
TCK-006274,45,8,0,0,0.027,0,0,0,0
TCK-006275,55,10,0,0,0.0222,0,0,0,0
TCK-006276,165,27,0,0,0.0224,2,0,0,1
TCK-006277,64,12,0,0,0.0192,0,0,0,0
TCK-006278,145,23,0,0,0.025,2,0,0,1
TCK-006279,55,8,0,0,0.0217,1,0,1,0
TCK-006280,84,14,0,0,0.0294,0,0,0,0
TCK-006281,59,10,0,0,0.0204,1,0,0,1
TCK-006282,64,12,0,0,0.0192,0,0,0,0
TCK-006283,56,11,0,0,0.0222,0,0,0,0
TCK-006284,46,9,0,0,0.0303,2,0,0,1
TCK-006285,171,31,0,0,0.0217,0,0,0,0
TCK-006286,56,11,0,0,0.0222,0,0,0,0
TCK-006287,57,9,1,0,0.0208,0,0,0,0
TCK-006288,57,10,1,0,0.0213,0,0,0,0
TCK-006289,56,11,0,0,0.0222,0,0,0,0
TCK-006290,56,10,1,0,0.0217,0,0,0,0
TCK-006291,64,12,0,0,0.0192,0,0,0,0
TCK-006292,165,27,0,0,0.0224,2,0,0,1
TCK-006293,64,9,0,0,0.037,1,0,0,0
TCK-006294,55,10,0,0,0.0222,0,0,0,0
TCK-006295,153,23,0,0,0.0238,2,0,1,0
TCK-006296,87,14,0,0,0.0278,1,0,0,0
TCK-006297,56,10,1,0,0.0217,0,0,0,0
TCK-006298,171,31,0,0,0.0217,0,0,0,0
TCK-006299,153,23,0,0,0.0547,0,0,0,0
TCK-006300,45,8,0,0,0.027,0,0,0,0
TCK-006301,61,11,0,0,0.0408,0,0,0,1
TCK-006302,62,11,0,0,0.02,1,1,0,0
TCK-006303,55,10,0,0,0.0222,0,0,0,0
TCK-006304,64,12,0,0,0.0192,0,0,0,0
TCK-006305,51,8,0,0,0.0233,1,0,0,1
TCK-006306,55,8,0,0,0.0217,1,0,1,0
TCK-006307,161,27,0,0,0.0227,2,0,0,1
TCK-006308,45,8,0,0,0.027,0,0,0,0
TCK-006309,155,29,0,0,0.0242,0,0,0,0
TCK-006310,155,27,2,0,0.0238,0,0,0,0
TCK-006311,59,10,0,0,0.0204,1,0,0,1
TCK-006312,46,9,0,0,0.0303,2,0,0,1
TCK-006313,55,8,0,0,0.0638,0,0,0,0
TCK-006314,61,10,0,0,0.02,1,0,0,1
TCK-006315,64,12,0,0,0.0192,0,0,0,0
TCK-006316,55,10,0,0,0.0222,0,0,0,0
TCK-006317,55,8,0,0,0.0217,1,0,1,0
TCK-006318,95,15,0,0,0.0256,2,0,0,1
TCK-006319,61,10,0,0,0.02,1,0,1,0
TCK-006320,56,11,0,0,0.0222,0,0,0,0
TCK-006321,59,9,1,0,0.0204,0,0,0,0
TCK-006322,55,8,0,0,0.0638,0,0,0,0
TCK-006323,161,27,0,0,0.0227,2,0,0,1
TCK-006324,55,8,0,0,0.0217,1,0,1,0
TCK-006325,171,25,0,0,0.0352,2,0,0,0
TCK-006326,106,18,0,0,0.0235,1,1,0,0
TCK-006327,53,9,0,0,0.0227,0,0,0,0
TCK-006328,64,9,0,0,0.037,1,0,0,0
TCK-006329,40,7,0,0,0.0303,0,0,0,0
TCK-006330,55,10,0,0,0.0222,0,0,0,0
TCK-006331,145,23,0,0,0.025,2,0,0,1
TCK-006332,151,27,0,0,0.025,0,0,0,0
TCK-006333,53,9,0,0,0.0227,0,0,0,0
TCK-006334,56,10,1,0,0.0217,0,0,0,0
TCK-006335,157,27,2,0,0.0234,0,0,0,0
TCK-006336,61,10,0,0,0.02,1,0,0,1
TCK-006337,56,10,1,0,0.0217,0,0,0,0
TCK-006338,40,7,0,0,0.0303,0,0,0,0
TCK-006339,64,12,0,0,0.0192,0,0,0,0
TCK-006340,59,10,0,0,0.0204,1,0,0,1
TCK-006341,56,10,1,0,0.0217,0,0,0,0
TCK-006342,56,11,0,0,0.0222,0,0,0,0
TCK-006343,59,9,1,0,0.0204,0,0,0,0
TCK-006344,61,10,0,0,0.02,1,0,0,1
TCK-006345,62,11,0,0,0.02,1,1,0,0
TCK-006346,171,31,0,0,0.0217,0,0,0,0
TCK-006347,57,9,1,0,0.0208,0,0,0,0
TCK-006348,59,10,0,0,0.0204,1,0,0,1
TCK-006349,153,23,0,0,0.0238,2,0,1,0
TCK-006350,157,27,2,0,0.0234,0,0,0,0
TCK-006351,46,9,0,0,0.0303,2,0,0,1
TCK-006352,55,10,0,0,0.0222,0,0,0,0
TCK-006353,64,9,0,0,0.037,1,0,0,0
TCK-006354,45,8,0,0,0.027,0,0,0,0
TCK-006355,46,9,0,0,0.0303,2,0,0,1
TCK-006356,61,10,0,0,0.02,1,0,1,0
TCK-006357,90,16,0,1,0.0278,1,0,0,0
TCK-006358,157,25,2,0,0.0231,0,0,0,0
TCK-006359,59,9,1,0,0.0204,0,0,0,0
TCK-006360,61,11,0,0,0.0408,0,0,0,1
TCK-006361,56,11,0,0,0.0222,0,0,0,0
TCK-006362,59,10,0,0,0.0204,1,0,0,1
TCK-006363,171,25,0,0,0.0352,2,0,0,0
TCK-006364,53,9,0,0,0.0227,0,0,0,0
TCK-006365,153,27,0,0,0.0242,0,0,0,0
TCK-006366,55,10,0,0,0.0222,0,0,0,0
TCK-006367,64,12,0,0,0.0192,0,0,0,0
TCK-006368,64,9,0,0,0.037,1,0,0,0
TCK-006369,62,11,0,0,0.02,1,1,0,0
TCK-006370,55,10,0,0,0.0222,0,0,0,0
TCK-006371,62,11,0,0,0.02,1,1,0,0
TCK-006372,56,11,0,0,0.0222,0,0,0,0
TCK-006373,53,9,0,0,0.0227,0,0,0,0
TCK-006374,55,10,0,0,0.0222,0,0,0,0
TCK-006375,61,11,0,0,0.0408,0,0,0,1
TCK-006376,62,11,0,0,0.02,1,1,0,0
TCK-006377,55,8,0,0,0.0638,0,0,0,0
TCK-006378,215,32,0,0,0.0339,2,0,0,0
TCK-006379,91,17,0,1,0.0294,3,0,0,1
TCK-006380,206,35,0,1,0.024,3,0,0,1
TCK-006381,54,10,0,0,0.0233,0,0,0,0
TCK-006382,57,9,1,0,0.0208,0,0,0,0
TCK-006383,57,9,1,0,0.0208,0,0,0,0
TCK-006384,64,9,0,0,0.037,1,0,0,0
TCK-006385,55,10,0,0,0.0222,0,0,0,0
TCK-006386,54,10,0,0,0.0233,0,0,0,0
TCK-006387,55,8,0,0,0.0217,1,0,1,0
TCK-006388,53,9,0,0,0.0227,0,0,0,0
TCK-006389,59,10,0,0,0.0204,1,0,0,1
TCK-006390,161,27,0,0,0.0227,2,0,0,1
TCK-006391,61,11,0,0,0.0408,0,0,0,1
TCK-006392,59,10,0,0,0.0204,1,0,0,1
TCK-006393,54,10,0,0,0.0233,0,0,0,0
TCK-006394,105,17,0,0,0.0235,1,0,1,0
TCK-006395,62,11,0,0,0.02,1,1,0,0
TCK-006396,55,10,0,0,0.0222,0,0,0,0
TCK-006397,59,9,1,0,0.0204,0,0,0,0
TCK-006398,55,8,0,0,0.0217,1,0,1,0
TCK-006399,155,29,0,0,0.0242,0,0,0,0
TCK-006400,165,27,0,0,0.0224,2,0,1,0
TCK-006401,57,10,1,0,0.0213,0,0,0,0
TCK-006402,45,8,0,0,0.027,0,0,0,0
TCK-006403,89,15,0,0,0.0274,1,0,0,0
TCK-006404,56,11,0,0,0.0222,0,0,0,0
TCK-006405,61,10,0,0,0.02,1,0,1,0
TCK-006406,106,18,0,1,0.0235,2,0,0,1
TCK-006407,57,10,1,0,0.0213,0,0,0,0
TCK-006408,61,10,0,0,0.02,1,0,1,0
TCK-006409,51,8,0,0,0.0233,1,0,0,1
TCK-006410,57,10,1,0,0.0213,0,0,0,0
TCK-006411,55,8,0,0,0.0638,0,0,0,0
TCK-006412,54,10,0,0,0.0233,0,0,0,0
TCK-006413,46,9,0,0,0.0303,2,0,0,1
TCK-006414,61,10,0,0,0.02,1,0,0,1
TCK-006415,55,10,0,0,0.0222,0,0,0,0
TCK-006416,51,8,0,0,0.0233,1,0,0,1
TCK-006417,61,11,0,0,0.0408,0,0,0,1
TCK-006418,61,10,0,0,0.02,1,0,0,1
TCK-006419,171,25,0,0,0.0352,2,0,0,0
TCK-006420,61,10,0,0,0.02,1,0,0,1
TCK-006421,40,7,0,0,0.0303,0,0,0,0
TCK-006422,62,11,0,0,0.02,1,1,0,0
TCK-006423,153,27,0,0,0.0242,0,0,0,0
TCK-006424,105,17,0,0,0.0235,1,0,1,0
TCK-006425,155,27,2,0,0.0238,0,0,0,0
TCK-006426,57,10,1,0,0.0213,0,0,0,0
TCK-006427,61,10,0,0,0.02,1,0,1,0
TCK-006428,55,10,0,0,0.0222,0,0,0,0
TCK-006429,54,10,0,0,0.0233,0,0,0,0
TCK-006430,61,11,0,0,0.0408,0,0,0,1
TCK-006431,61,11,0,0,0.0408,0,0,0,1
TCK-006432,149,25,0,0,0.0246,0,0,0,0
TCK-006433,53,9,0,0,0.0227,0,0,0,0
TCK-006434,61,11,0,0,0.0408,0,0,0,1
TCK-006435,157,25,2,0,0.0231,0,0,0,0
TCK-006436,46,9,0,0,0.0303,2,0,0,1
TCK-006437,55,10,0,0,0.0222,0,0,0,0
TCK-006438,55,10,0,0,0.0222,0,0,0,0
TCK-006439,40,7,0,0,0.0303,0,0,0,0
TCK-006440,54,10,0,0,0.0233,0,0,0,0
TCK-006441,90,16,0,1,0.0278,1,0,0,0
TCK-006442,61,11,0,0,0.0408,0,0,0,1
TCK-006443,64,12,0,0,0.0192,0,0,0,0
TCK-006444,59,9,1,0,0.0204,0,0,0,0
TCK-006445,108,16,0,0,0.0337,1,0,0,0
TCK-006446,55,8,0,0,0.0217,1,0,1,0
TCK-006447,56,11,0,0,0.0222,0,0,0,0
TCK-006448,45,8,0,0,0.027,0,0,0,0
TCK-006449,59,9,1,0,0.0204,0,0,0,0
TCK-006450,55,10,0,0,0.0222,0,0,0,0
TCK-006451,103,17,0,0,0.0238,1,0,0,1
TCK-006452,40,7,0,0,0.0303,0,0,0,0
TCK-006453,54,10,0,0,0.0233,0,0,0,0
TCK-006454,56,11,0,0,0.0222,0,0,0,0
TCK-006455,151,27,0,0,0.025,0,0,0,0
TCK-006456,56,11,0,0,0.0222,0,0,0,0
TCK-006457,59,9,1,0,0.0204,0,0,0,0
TCK-006458,61,10,0,0,0.02,1,0,0,1
TCK-006459,101,17,1,0,0.0244,0,0,0,0
TCK-006460,61,10,0,0,0.02,1,0,1,0
TCK-006461,99,17,0,0,0.025,0,0,0,0
TCK-006462,57,10,1,0,0.0213,0,0,0,0
TCK-006463,161,27,0,0,0.0227,2,0,0,1
TCK-006464,53,9,0,0,0.0227,0,0,0,0
TCK-006465,61,11,0,0,0.0408,0,0,0,1
TCK-006466,53,9,0,0,0.0227,0,0,0,0
TCK-006467,64,9,0,0,0.037,1,0,0,0
TCK-006468,106,18,0,1,0.0235,2,0,0,1
TCK-006469,53,9,0,0,0.0227,0,0,0,0
TCK-006470,55,10,0,0,0.0222,0,0,0,0
TCK-006471,155,29,0,0,0.0242,0,0,0,0
TCK-006472,84,14,0,0,0.0294,0,0,0,0
TCK-006473,40,7,0,0,0.0303,0,0,0,0
TCK-006474,56,11,0,0,0.0222,0,0,0,0
TCK-006475,61,10,0,0,0.02,1,0,1,0
TCK-006476,191,30,2,0,0.0253,1,0,0,0
TCK-006477,55,8,0,0,0.0638,0,0,0,0
TCK-006478,40,7,0,0,0.0303,0,0,0,0
TCK-006479,59,10,0,0,0.0204,1,0,0,1
TCK-006480,40,7,0,0,0.0303,0,0,0,0
TCK-006481,55,8,0,0,0.0217,1,0,1,0
TCK-006482,64,9,0,0,0.037,1,0,0,0
TCK-006483,171,25,0,0,0.0352,2,0,0,0
TCK-006484,45,8,0,0,0.027,0,0,0,0
TCK-006485,133,23,0,0,0.0278,0,0,0,0
TCK-006486,157,27,2,0,0.0234,0,0,0,0
TCK-006487,61,10,0,0,0.02,1,0,0,1
TCK-006488,61,11,0,0,0.0408,0,0,0,1
TCK-006489,97,16,0,0,0.0253,0,0,0,0
TCK-006490,59,9,1,0,0.0204,0,0,0,0
TCK-006491,55,8,0,0,0.0217,1,0,1,0
TCK-006492,191,30,2,0,0.0253,1,0,0,0
TCK-006493,55,10,0,0,0.0222,0,0,0,0
TCK-006494,103,17,0,0,0.0238,1,0,0,1
TCK-006495,56,10,1,0,0.0217,0,0,0,0
TCK-006496,62,11,0,0,0.02,1,1,0,0
TCK-006497,46,9,0,0,0.0303,2,0,0,1
TCK-006498,57,9,1,0,0.0208,0,0,0,0
TCK-006499,165,27,0,0,0.0224,2,0,0,1
TCK-006500,56,10,1,0,0.0217,0,0,0,0
TCK-006501,56,11,0,0,0.0222,0,0,0,0
TCK-006502,56,11,0,0,0.0222,0,0,0,0
TCK-006503,161,27,0,0,0.0227,2,0,0,1
TCK-006504,55,10,0,0,0.0222,0,0,0,0
TCK-006505,89,13,0,0,0.027,2,0,1,0
TCK-006506,145,23,0,0,0.025,2,0,0,1
TCK-006507,61,11,0,0,0.0408,0,0,0,1
TCK-006508,56,10,1,0,0.0217,0,0,0,0
TCK-006509,165,27,0,0,0.0224,2,0,0,1
TCK-006510,59,10,0,0,0.0204,1,0,0,1
TCK-006511,55,10,0,0,0.0222,0,0,0,0
TCK-006512,64,9,0,0,0.037,1,0,0,0
TCK-006513,51,8,0,0,0.0233,1,0,0,1
TCK-006514,64,12,0,0,0.0192,0,0,0,0
TCK-006515,61,11,0,0,0.0408,0,0,0,1
TCK-006516,56,11,0,0,0.0222,0,0,0,0
TCK-006517,56,11,0,0,0.0222,0,0,0,0
TCK-006518,64,12,0,0,0.0192,0,0,0,0
TCK-006519,57,10,1,0,0.0213,0,0,0,0
TCK-006520,45,8,0,0,0.027,0,0,0,0
TCK-006521,98,17,0,1,0.0253,1,0,0,0
TCK-006522,153,27,0,0,0.0242,0,0,0,0
TCK-006523,59,10,0,0,0.0204,1,0,0,1
TCK-006524,54,10,0,0,0.0233,0,0,0,0
TCK-006525,59,9,1,0,0.0204,0,0,0,0
TCK-006526,61,10,0,0,0.02,1,0,1,0
TCK-006527,56,11,0,0,0.0222,0,0,0,0
TCK-006528,55,10,0,0,0.0222,0,0,0,0
TCK-006529,61,11,0,0,0.0408,0,0,0,1
TCK-006530,53,9,0,0,0.0227,0,0,0,0
TCK-006531,57,10,1,0,0.0213,0,0,0,0
TCK-006532,54,10,0,0,0.0233,0,0,0,0
TCK-006533,56,11,0,0,0.0222,0,0,0,0
TCK-006534,99,15,0,0,0.0247,1,0,1,0
TCK-006535,59,9,1,0,0.0204,0,0,0,0
TCK-006536,54,10,0,0,0.0233,0,0,0,0
TCK-006537,57,10,1,0,0.0213,0,0,0,0
TCK-006538,53,9,0,0,0.0227,0,0,0,0
TCK-006539,61,11,0,0,0.0408,0,0,0,1
TCK-006540,135,25,0,0,0.03,4,0,0,1
TCK-006541,157,27,2,0,0.0234,0,0,0,0
TCK-006542,45,8,0,0,0.027,0,0,0,0
TCK-006543,45,8,0,0,0.027,0,0,0,0
TCK-006544,56,11,0,0,0.0222,0,0,0,0
TCK-006545,55,10,0,0,0.0222,0,0,0,0
TCK-006546,57,10,1,0,0.0213,0,0,0,0
TCK-006547,55,10,0,0,0.0222,0,0,0,0
TCK-006548,56,10,1,0,0.0217,0,0,0,0
TCK-006549,153,23,0,0,0.0238,2,0,1,0
TCK-006550,161,27,0,0,0.0227,2,0,0,1
TCK-006551,57,9,1,0,0.0208,0,0,0,0
TCK-006552,61,11,0,0,0.0408,0,0,0,1
TCK-006553,59,9,1,0,0.0204,0,0,0,0
TCK-006554,151,27,0,0,0.025,0,0,0,0
TCK-006555,53,9,0,0,0.0227,0,0,0,0
TCK-006556,108,19,0,0,0.023,0,0,0,0
TCK-006557,157,27,2,0,0.0234,0,0,0,0
TCK-006558,57,9,1,0,0.0208,0,0,0,0
TCK-006559,40,7,0,0,0.0303,0,0,0,0
TCK-006560,61,11,0,0,0.0408,0,0,0,1
TCK-006561,59,10,0,0,0.0204,1,0,0,1
TCK-006562,56,10,1,0,0.0217,0,0,0,0
TCK-006563,56,10,1,0,0.0217,0,0,0,0
TCK-006564,107,19,0,1,0.0235,2,1,0,0
TCK-006565,54,10,0,0,0.0233,0,0,0,0
TCK-006566,62,11,0,0,0.02,1,1,0,0
TCK-006567,53,9,0,0,0.0227,0,0,0,0
TCK-006568,64,12,0,0,0.0192,0,0,0,0
TCK-006569,56,11,0,0,0.0222,0,0,0,0
TCK-006570,57,10,1,0,0.0213,0,0,0,0
TCK-006571,123,21,0,0,0.03,0,0,0,0
TCK-006572,64,12,0,0,0.0192,0,0,0,0
