ticket_id,channel,product,category,priority,customer_tier,region,backlog_at_creation,first_response_minutes,reopened,created_hour,created_weekday,created_month,sla_breach,body_len,word_count,num_question,num_exclam,upper_ratio,urgency_hits,kw_refund,kw_cancel,kw_error,n_events,n_status_changes,reopened_from_log
TCK-005719,Chat,Plataforma Web,Dúvida / Como Fazer,Baixa,Premium,Norte,56,355.6,0,13,0,1,0,157,27,2,0,0.0234,0,0,0,0,3,2,0
TCK-005720,Chat,App Mobile,Solicitação de Recurso,Alta,Premium,Sudeste,47,63.3,0,22,4,9,1,99,15,0,0,0.0488,0,0,0,0,3,2,0
TCK-005721,Redes Sociais,App Mobile,Problema Técnico,Média,Enterprise,Norte,20,172.0,1,3,5,11,0,56,11,0,0,0.0222,0,0,0,0,4,3,1
TCK-005722,Telefone,Integrações,Problema Técnico,Baixa,Basic,Nordeste,28,152.9,0,1,0,12,0,55,10,0,0,0.0222,0,0,0,0,3,2,0
TCK-005723,Email,App Mobile,Problema Técnico,Média,Basic,Norte,73,140.9,0,12,5,12,0,59,10,0,0,0.0204,1,0,0,1,3,2,0
TCK-005724,Chat,App Mobile,Problema Técnico,Média,Basic,Norte,0,56.1,0,2,1,5,0,55,10,0,0,0.0222,0,0,0,0,3,2,0
TCK-005725,Email,API,Faturamento,Alta,Free,Centro-Oeste,53,46.4,0,18,2,12,0,45,8,0,0,0.027,0,0,0,0,3,2,0
TCK-005726,Email,API,Problema Técnico,Crítica,Premium,Sul,50,47.6,0,14,5,3,1,56,11,0,0,0.0222,0,0,0,0,3,2,0
TCK-005727,Email,Faturamento,Bug / Defeito,Crítica,Free,Nordeste,63,55.9,1,16,3,11,1,106,19,0,1,0.0357,1,0,0,1,4,3,1
TCK-005728,Email,API,Faturamento,Média,Enterprise,Sudeste,37,94.8,0,2,5,10,0,167,29,0,0,0.0224,2,1,0,0,3,2,0
TCK-005729,Email,API,Cancelamento,Crítica,Basic,Sudeste,42,46.9,0,23,6,3,0,96,16,0,1,0.0256,2,0,0,1,3,2,0
TCK-005730,Email,App Mobile,Bug / Defeito,Baixa,Free,Nordeste,55,225.8,0,12,0,1,0,61,11,0,0,0.0408,0,0,0,1,3,2,0
TCK-005731,Email,App Mobile,Faturamento,Média,Free,Nordeste,40,115.2,0,20,0,11,0,45,8,0,0,0.027,0,0,0,0,3,2,0
TCK-005732,Chat,Integrações,Dúvida / Como Fazer,Alta,Basic,Nordeste,30,39.5,0,1,2,12,0,155,27,2,0,0.0238,0,0,0,0,3,2,0
TCK-005733,Email,API,Acesso e Conta,Média,Premium,Centro-Oeste,30,177.7,0,18,5,4,0,54,10,0,0,0.0233,0,0,0,0,3,2,0
TCK-005734,Telefone,Integrações,Dúvida / Como Fazer,Baixa,Basic,Norte,47,190.9,0,1,3,1,0,57,10,1,0,0.0213,0,0,0,0,3,2,0
TCK-005735,Telefone,Integrações,Acesso e Conta,Média,Basic,Sudeste,57,135.4,0,6,0,6,0,54,10,0,0,0.0233,0,0,0,0,3,2,0
TCK-005736,Chat,Faturamento,Dúvida / Como Fazer,Média,Premium,Sul,50,113.2,0,23,1,9,0,57,10,1,0,0.0213,0,0,0,0,3,2,0
TCK-005737,Email,Relatórios,Cancelamento,Média,Enterprise,Centro-Oeste,35,86.3,0,9,2,4,0,61,10,0,0,0.02,1,0,1,0,3,2,0
TCK-005738,Formulário Web,Faturamento,Dúvida / Como Fazer,Média,Free,Sudeste,46,112.4,0,16,1,7,0,53,9,0,0,0.0227,0,0,0,0,3,2,0
TCK-005739,Telefone,Integrações,Problema Técnico,Média,Free,Sudeste,30,103.5,0,23,0,5,0,59,10,0,0,0.0204,1,0,0,1,3,2,0
TCK-005740,Redes Sociais,Relatórios,Cancelamento,Baixa,Basic,Nordeste,66,262.2,0,9,5,2,0,51,8,0,0,0.0233,1,0,0,1,3,2,0
TCK-005741,Formulário Web,Plataforma Web,Solicitação de Recurso,Alta,Premium,Sudeste,31,35.6,0,10,6,8,1,55,8,0,0,0.0638,0,0,0,0,3,2,0
TCK-005742,Chat,API,Bug / Defeito,Baixa,Enterprise,Sul,22,389.5,0,3,0,2,0,165,29,0,0,0.0379,0,0,0,1,3,2,0
TCK-005743,Email,Relatórios,Dúvida / Como Fazer,Alta,Free,Sudeste,62,76.4,0,20,6,3,0,183,30,0,0,0.0267,1,0,0,0,3,2,0
TCK-005744,Chat,Relatórios,Problema Técnico,Alta,Free,Norte,0,17.3,0,22,3,7,1,59,10,0,0,0.0204,1,0,0,1,3,2,0
TCK-005745,Formulário Web,Plataforma Web,Dúvida / Como Fazer,Alta,Free,Centro-Oeste,16,52.6,0,20,0,9,0,183,30,0,0,0.0267,1,0,0,0,3,2,0
TCK-005746,Formulário Web,Relatórios,Faturamento,Alta,Premium,Sudeste,36,82.0,1,1,2,8,0,62,11,0,0,0.02,1,1,0,0,4,3,1
TCK-005747,Chat,Plataforma Web,Acesso e Conta,Média,Basic,Sudeste,42,118.3,0,12,2,6,0,171,25,0,0,0.0352,2,0,0,0,3,2,0
TCK-005748,Telefone,Integrações,Dúvida / Como Fazer,Alta,Basic,Sudeste,66,66.5,0,15,6,3,0,53,9,0,0,0.0227,0,0,0,0,3,2,0
TCK-005749,Formulário Web,Relatórios,Problema Técnico,Alta,Free,Norte,40,67.6,0,19,1,10,1,56,11,0,0,0.0222,0,0,0,0,3,2,0
TCK-005750,Email,Plataforma Web,Solicitação de Recurso,Alta,Basic,Sul,65,85.4,0,4,1,10,1,100,16,0,1,0.0488,1,0,0,0,3,2,0
TCK-005751,Email,API,Faturamento,Baixa,Free,Nordeste,68,251.8,1,13,0,1,0,62,11,0,0,0.02,1,1,0,0,4,3,1
TCK-005752,Formulário Web,Faturamento,Dúvida / Como Fazer,Baixa,Free,Nordeste,10,293.5,0,19,2,8,0,56,10,1,0,0.0217,0,0,0,0,3,2,0
TCK-005753,Chat,App Mobile,Faturamento,Alta,Free,Nordeste,35,31.7,0,22,0,3,0,62,11,0,0,0.02,1,1,0,0,3,2,0
TCK-005754,Chat,App Mobile,Cancelamento,Baixa,Enterprise,Nordeste,45,232.0,0,6,2,6,0,61,10,0,0,0.02,1,0,1,0,3,2,0
TCK-005755,Chat,Faturamento,Dúvida / Como Fazer,Baixa,Basic,Sul,55,210.8,0,10,1,12,0,57,10,1,0,0.0213,0,0,0,0,3,2,0
TCK-005756,Chat,API,Problema Técnico,Baixa,Enterprise,Norte,5,119.5,1,22,5,8,0,55,10,0,0,0.0222,0,0,0,0,4,3,1
TCK-005757,Email,Plataforma Web,Problema Técnico,Média,Free,Centro-Oeste,40,215.9,0,23,3,4,0,153,27,0,0,0.0242,0,0,0,0,3,2,0
TCK-005758,Chat,Relatórios,Problema Técnico,Média,Premium,Sul,50,112.3,0,5,5,2,0,55,10,0,0,0.0222,0,0,0,0,3,2,0
TCK-005759,Email,Integrações,Problema Técnico,Alta,Premium,Sul,50,64.6,0,18,1,12,1,155,29,0,0,0.0242,0,0,0,0,3,2,0
TCK-005760,Redes Sociais,Faturamento,Dúvida / Como Fazer,Média,Basic,Centro-Oeste,78,227.6,0,15,5,3,0,56,10,1,0,0.0217,0,0,0,0,3,2,0
TCK-005761,Email,Integrações,Cancelamento,Média,Premium,Centro-Oeste,0,149.9,0,22,6,3,0,51,8,0,0,0.0233,1,0,0,1,3,2,0
TCK-005762,Email,Integrações,Solicitação de Recurso,Alta,Basic,Norte,40,77.7,0,13,6,6,1,40,7,0,0,0.0303,0,0,0,0,3,2,0
TCK-005763,Email,Plataforma Web,Problema Técnico,Crítica,Basic,Sudeste,48,49.2,0,9,3,12,1,59,10,0,0,0.0204,1,0,0,1,3,2,0
TCK-005764,Email,API,Cancelamento,Alta,Free,Sul,64,91.7,0,20,3,1,0,95,15,0,0,0.0256,1,0,0,1,3,2,0
TCK-005765,Email,Relatórios,Faturamento,Alta,Enterprise,Nordeste,60,102.9,0,13,5,2,1,167,28,0,0,0.0294,1,0,0,0,3,2,0
TCK-005766,Email,Plataforma Web,Dúvida / Como Fazer,Média,Basic,Sudeste,52,207.1,0,12,2,7,0,57,10,1,0,0.0213,0,0,0,0,3,2,0
TCK-005767,Telefone,Relatórios,Dúvida / Como Fazer,Baixa,Enterprise,Sul,6,63.9,0,5,0,9,0,56,10,1,0,0.0217,0,0,0,0,3,2,0
TCK-005768,Email,Relatórios,Acesso e Conta,Baixa,Basic,Norte,50,322.2,0,19,0,3,0,64,9,0,0,0.037,1,0,0,0,3,2,0
TCK-005769,Email,Relatórios,Solicitação de Recurso,Alta,Premium,Norte,46,41.5,0,15,2,4,1,55,8,0,0,0.0638,0,0,0,0,3,2,0
TCK-005770,Email,Plataforma Web,Dúvida / Como Fazer,Média,Premium,Centro-Oeste,41,157.7,0,5,3,5,0,149,25,0,0,0.0246,0,0,0,0,3,2,0
TCK-005771,Telefone,Plataforma Web,Faturamento,Crítica,Enterprise,Centro-Oeste,27,21.6,0,0,0,1,0,62,11,0,0,0.02,1,1,0,0,3,2,0
TCK-005772,Telefone,API,Acesso e Conta,Baixa,Premium,Norte,52,225.4,1,14,6,3,0,64,12,0,0,0.0192,0,0,0,0,4,3,1
TCK-005773,Redes Sociais,Integrações,Solicitação de Recurso,Baixa,Enterprise,Centro-Oeste,39,256.4,0,16,2,1,1,40,7,0,0,0.0303,0,0,0,0,3,2,0
TCK-005774,Chat,Integrações,Dúvida / Como Fazer,Alta,Basic,Norte,13,32.3,0,6,0,5,0,87,14,0,0,0.0278,1,0,0,0,3,2,0
TCK-005775,Chat,Faturamento,Dúvida / Como Fazer,Baixa,Free,Sudeste,51,111.9,0,18,6,4,0,57,10,1,0,0.0213,0,0,0,0,3,2,0
TCK-005776,Chat,Faturamento,Solicitação de Recurso,Média,Basic,Norte,50,123.0,0,9,5,11,1,123,21,0,0,0.03,0,0,0,0,3,2,0
TCK-005777,Telefone,App Mobile,Bug / Defeito,Média,Free,Centro-Oeste,35,91.3,1,21,5,6,0,46,9,0,0,0.0303,2,0,0,1,4,3,1
TCK-005778,Formulário Web,API,Dúvida / Como Fazer,Baixa,Basic,Sudeste,38,380.1,0,12,2,9,0,57,10,1,0,0.0213,0,0,0,0,3,2,0
TCK-005779,Formulário Web,App Mobile,Acesso e Conta,Média,Basic,Sul,22,226.0,0,4,5,12,0,54,10,0,0,0.0233,0,0,0,0,3,2,0
TCK-005780,Redes Sociais,Relatórios,Faturamento,Média,Basic,Nordeste,37,231.9,1,4,6,5,0,45,8,0,0,0.027,0,0,0,0,4,3,1
TCK-005781,Email,API,Solicitação de Recurso,Crítica,Premium,Nordeste,54,44.4,0,11,0,1,1,55,8,0,0,0.0638,0,0,0,0,3,2,0
TCK-005782,Chat,App Mobile,Solicitação de Recurso,Média,Basic,Nordeste,28,32.9,0,10,0,10,1,57,9,1,0,0.0208,0,0,0,0,3,2,0
TCK-005783,Formulário Web,Faturamento,Dúvida / Como Fazer,Baixa,Premium,Centro-Oeste,7,327.2,0,2,3,5,0,56,10,1,0,0.0217,0,0,0,0,3,2,0
TCK-005784,Email,Plataforma Web,Cancelamento,Média,Free,Norte,25,104.9,0,4,5,5,0,145,23,0,0,0.025,2,0,0,1,3,2,0
TCK-005785,Telefone,Integrações,Faturamento,Alta,Enterprise,Sul,17,29.7,0,2,6,6,0,62,11,0,0,0.02,1,1,0,0,3,2,0
TCK-005786,Formulário Web,Integrações,Solicitação de Recurso,Média,Basic,Sudeste,45,151.9,1,9,1,2,1,55,8,0,0,0.0638,0,0,0,0,4,3,1
TCK-005787,Email,Plataforma Web,Cancelamento,Baixa,Free,Norte,30,208.3,0,2,0,4,0,55,8,0,0,0.0217,1,0,1,0,3,2,0
TCK-005788,Email,Integrações,Dúvida / Como Fazer,Média,Free,Centro-Oeste,66,133.1,1,20,6,6,0,57,10,1,0,0.0213,0,0,0,0,4,3,1
TCK-005789,Formulário Web,App Mobile,Dúvida / Como Fazer,Baixa,Basic,Sudeste,43,240.3,0,8,4,11,0,149,25,0,0,0.0246,0,0,0,0,3,2,0
TCK-005790,Email,Relatórios,Problema Técnico,Média,Basic,Sul,44,95.8,0,3,5,7,1,56,11,0,0,0.0222,0,0,0,0,3,2,0
TCK-005791,Redes Sociais,API,Dúvida / Como Fazer,Média,Free,Centro-Oeste,63,98.9,0,20,4,3,0,149,25,0,0,0.0246,0,0,0,0,3,2,0
TCK-005792,Email,API,Problema Técnico,Média,Free,Norte,0,403.6,0,20,0,6,0,59,10,0,0,0.0204,1,0,0,1,3,2,0
TCK-005793,Redes Sociais,Plataforma Web,Cancelamento,Média,Basic,Norte,65,175.0,1,8,2,9,0,61,10,0,0,0.02,1,0,1,0,4,3,1
TCK-005794,Email,Integrações,Dúvida / Como Fazer,Crítica,Enterprise,Sudeste,32,29.0,0,5,6,5,0,57,10,1,0,0.0213,0,0,0,0,3,2,0
TCK-005795,Chat,App Mobile,Bug / Defeito,Crítica,Enterprise,Sul,26,24.3,0,3,2,6,1,209,34,0,0,0.0237,2,0,0,1,3,2,0
TCK-005796,Formulário Web,API,Solicitação de Recurso,Média,Basic,Sudeste,52,150.3,0,23,2,7,1,123,21,0,0,0.03,0,0,0,0,3,2,0
TCK-005797,Chat,API,Acesso e Conta,Baixa,Basic,Sudeste,0,39.5,0,4,2,5,0,151,27,0,0,0.025,0,0,0,0,3,2,0
TCK-005798,Email,Integrações,Acesso e Conta,Alta,Free,Nordeste,43,51.2,0,19,4,4,0,171,31,0,0,0.0217,0,0,0,0,3,2,0
TCK-005799,Redes Sociais,API,Acesso e Conta,Baixa,Basic,Sul,3,358.7,0,2,2,8,0,64,12,0,0,0.0192,0,0,0,0,3,2,0
TCK-005800,Email,API,Acesso e Conta,Crítica,Basic,Norte,46,32.9,0,7,0,4,0,64,12,0,0,0.0192,0,0,0,0,3,2,0
TCK-005801,Telefone,Relatórios,Cancelamento,Alta,Enterprise,Centro-Oeste,0,31.8,0,19,2,11,0,61,10,0,0,0.02,1,0,1,0,3,2,0
TCK-005802,Telefone,API,Faturamento,Média,Free,Sudeste,15,85.9,0,19,4,5,0,45,8,0,0,0.027,0,0,0,0,3,2,0
TCK-005803,Chat,Integrações,Solicitação de Recurso,Média,Basic,Sudeste,57,107.2,0,19,6,9,1,57,9,1,0,0.0208,0,0,0,0,3,2,0
TCK-005804,Email,Faturamento,Faturamento,Média,Enterprise,Nordeste,57,141.5,0,18,6,1,0,167,29,0,0,0.0224,2,1,0,0,3,2,0
TCK-005805,Telefone,Integrações,Cancelamento,Baixa,Free,Sul,81,246.9,0,11,2,8,0,61,10,0,0,0.02,1,0,1,0,3,2,0
TCK-005806,Chat,Integrações,Solicitação de Recurso,Média,Free,Sudeste,38,79.5,0,19,6,6,1,157,25,2,0,0.0231,0,0,0,0,3,2,0
TCK-005807,Formulário Web,Faturamento,Bug / Defeito,Média,Premium,Sudeste,40,134.7,0,11,6,6,0,61,11,0,0,0.0408,0,0,0,1,3,2,0
TCK-005808,Formulário Web,Relatórios,Solicitação de Recurso,Média,Free,Centro-Oeste,72,97.2,0,15,1,10,1,55,8,0,0,0.0638,0,0,0,0,3,2,0
TCK-005809,Formulário Web,Integrações,Dúvida / Como Fazer,Média,Basic,Sul,14,116.9,0,8,3,10,0,149,25,0,0,0.0246,0,0,0,0,3,2,0
TCK-005810,Email,App Mobile,Bug / Defeito,Alta,Free,Centro-Oeste,32,85.9,1,2,2,12,1,80,14,0,0,0.0328,3,0,0,1,4,3,1
TCK-005811,Redes Sociais,App Mobile,Dúvida / Como Fazer,Baixa,Enterprise,Sul,80,321.9,0,14,1,4,0,56,10,1,0,0.0217,0,0,0,0,3,2,0
TCK-005812,Chat,Relatórios,Dúvida / Como Fazer,Média,Free,Norte,11,95.8,0,5,6,8,0,57,10,1,0,0.0213,0,0,0,0,3,2,0
TCK-005813,Email,Relatórios,Bug / Defeito,Média,Free,Norte,30,161.3,1,6,1,3,1,61,10,0,0,0.02,1,0,0,1,4,3,1
TCK-005814,Chat,Plataforma Web,Faturamento,Baixa,Premium,Nordeste,56,224.0,0,17,6,3,0,45,8,0,0,0.027,0,0,0,0,3,2,0
TCK-005815,Redes Sociais,Integrações,Problema Técnico,Baixa,Enterprise,Centro-Oeste,69,462.1,0,12,0,7,0,56,11,0,0,0.0222,0,0,0,0,3,2,0
TCK-005816,Formulário Web,Faturamento,Dúvida / Como Fazer,Média,Free,Nordeste,23,111.9,0,5,1,4,0,56,10,1,0,0.0217,0,0,0,0,3,2,0
TCK-005817,Telefone,API,Faturamento,Alta,Free,Norte,68,67.5,0,10,5,5,1,103,16,1,0,0.0238,0,0,0,0,3,2,0
TCK-005818,Email,Plataforma Web,Solicitação de Recurso,Crítica,Premium,Sudeste,34,28.4,0,15,1,9,1,55,8,0,0,0.0638,0,0,0,0,3,2,0
TCK-005819,Telefone,API,Cancelamento,Baixa,Basic,Nordeste,10,353.2,0,4,4,7,0,51,8,0,0,0.0233,1,0,0,1,3,2,0
TCK-005820,Email,API,Acesso e Conta,Alta,Free,Sudeste,57,80.8,0,11,3,6,0,54,10,0,0,0.0233,0,0,0,0,3,2,0
TCK-005821,Redes Sociais,Plataforma Web,Acesso e Conta,Baixa,Premium,Nordeste,69,196.9,0,13,4,1,0,64,9,0,0,0.037,1,0,0,0,3,2,0
TCK-005822,Email,Plataforma Web,Faturamento,Baixa,Free,Nordeste,26,471.2,0,0,2,1,0,45,8,0,0,0.027,0,0,0,0,3,2,0
TCK-005823,Email,Relatórios,Problema Técnico,Média,Free,Norte,56,155.6,0,12,1,7,0,55,10,0,0,0.0222,0,0,0,0,3,2,0
TCK-005824,Telefone,API,Bug / Defeito,Baixa,Free,Sul,35,244.5,0,0,0,2,0,46,9,0,0,0.0303,2,0,0,1,3,2,0
TCK-005825,Chat,API,Acesso e Conta,Média,Free,Sudeste,63,187.2,0,17,4,1,0,171,25,0,0,0.0352,2,0,0,0,3,2,0
TCK-005826,Telefone,Integrações,Problema Técnico,Média,Enterprise,Sul,33,163.9,1,4,3,4,0,55,10,0,0,0.0222,0,0,0,0,4,3,1
TCK-005827,Email,API,Problema Técnico,Média,Basic,Sul,79,142.2,0,8,5,11,0,56,11,0,0,0.0222,0,0,0,0,3,2,0
TCK-005828,Redes Sociais,Integrações,Dúvida / Como Fazer,Média,Free,Sudeste,60,185.8,0,2,1,1,0,57,10,1,0,0.0213,0,0,0,0,3,2,0
TCK-005829,Redes Sociais,Integrações,Bug / Defeito,Média,Basic,Norte,41,134.1,1,19,5,1,1,61,11,0,0,0.0408,0,0,0,1,4,3,1
TCK-005830,Email,API,Bug / Defeito,Alta,Free,Sul,27,88.0,0,7,2,12,1,90,16,0,0,0.0294,2,0,0,1,3,2,0
TCK-005831,Formulário Web,API,Problema Técnico,Média,Basic,Sudeste,45,172.8,0,23,1,7,0,56,11,0,0,0.0222,0,0,0,0,3,2,0
TCK-005832,Telefone,API,Faturamento,Crítica,Free,Norte,22,32.0,0,5,0,6,1,106,18,0,0,0.0235,1,1,0,0,3,2,0
TCK-005833,Chat,API,Dúvida / Como Fazer,Alta,Free,Nordeste,73,65.5,0,1,1,8,0,56,10,1,0,0.0217,0,0,0,0,3,2,0
TCK-005834,Telefone,App Mobile,Problema Técnico,Baixa,Basic,Centro-Oeste,48,199.8,0,17,4,11,0,55,10,0,0,0.0222,0,0,0,0,3,2,0
TCK-005835,Chat,Relatórios,Bug / Defeito,Média,Basic,Sudeste,52,95.2,1,18,6,8,0,61,11,0,0,0.0408,0,0,0,1,4,3,1
TCK-005836,Email,Integrações,Dúvida / Como Fazer,Média,Premium,Nordeste,13,180.7,0,20,6,9,0,56,10,1,0,0.0217,0,0,0,0,3,2,0
TCK-005837,Formulário Web,App Mobile,Solicitação de Recurso,Crítica,Premium,Centro-Oeste,49,37.5,0,10,5,5,1,55,8,0,0,0.0638,0,0,0,0,3,2,0
TCK-005838,Email,Plataforma Web,Faturamento,Crítica,Enterprise,Norte,32,37.0,0,21,6,10,1,201,34,0,0,0.0247,3,1,0,0,3,2,0
TCK-005839,Formulário Web,Plataforma Web,Cancelamento,Crítica,Enterprise,Sudeste,85,66.2,0,13,3,12,1,85,13,0,0,0.0282,2,0,0,1,3,2,0
TCK-005840,Chat,Relatórios,Solicitação de Recurso,Média,Free,Sul,20,101.3,0,5,6,4,1,55,8,0,0,0.0638,0,0,0,0,3,2,0
TCK-005841,Formulário Web,Relatórios,Bug / Defeito,Alta,Premium,Nordeste,23,57.8,0,19,1,11,1,61,11,0,0,0.0408,0,0,0,1,3,2,0
TCK-005842,Telefone,Integrações,Cancelamento,Baixa,Premium,Norte,64,233.7,0,22,0,3,0,55,8,0,0,0.0217,1,0,1,0,3,2,0
TCK-005843,Formulário Web,API,Acesso e Conta,Alta,Basic,Sul,17,40.7,0,16,0,6,0,54,10,0,0,0.0233,0,0,0,0,3,2,0
TCK-005844,Email,Integrações,Dúvida / Como Fazer,Média,Premium,Centro-Oeste,50,119.4,0,8,0,5,0,57,10,1,0,0.0213,0,0,0,0,3,2,0
TCK-005845,Formulário Web,Integrações,Bug / Defeito,Baixa,Free,Centro-Oeste,27,287.8,0,4,1,8,0,61,10,0,0,0.02,1,0,0,1,3,2,0
TCK-005846,Email,App Mobile,Bug / Defeito,Média,Basic,Nordeste,42,199.6,0,11,0,8,1,61,10,0,0,0.02,1,0,0,1,3,2,0
TCK-005847,Redes Sociais,Faturamento,Cancelamento,Média,Free,Norte,17,101.7,0,3,4,4,0,51,8,0,0,0.0233,1,0,0,1,3,2,0
TCK-005848,Email,Plataforma Web,Bug / Defeito,Alta,Free,Norte,58,101.7,0,13,1,8,1,61,11,0,0,0.0408,0,0,0,1,3,2,0
TCK-005849,Email,Integrações,Problema Técnico,Baixa,Basic,Norte,27,281.9,0,4,2,10,0,59,10,0,0,0.0204,1,0,0,1,3,2,0
TCK-005850,Email,App Mobile,Cancelamento,Alta,Basic,Norte,54,65.0,0,12,6,6,0,95,15,0,0,0.0256,2,0,1,0,3,2,0
TCK-005851,Telefone,Faturamento,Faturamento,Alta,Premium,Norte,46,75.1,0,20,5,8,0,45,8,0,0,0.027,0,0,0,0,3,2,0
TCK-005852,Email,Plataforma Web,Dúvida / Como Fazer,Média,Premium,Sudeste,48,170.9,0,20,3,1,0,56,10,1,0,0.0217,0,0,0,0,3,2,0
TCK-005853,Email,Integrações,Acesso e Conta,Média,Enterprise,Centro-Oeste,62,279.3,0,10,5,5,0,54,10,0,0,0.0233,0,0,0,0,3,2,0
TCK-005854,Email,API,Acesso e Conta,Alta,Premium,Sudeste,46,73.1,0,22,1,5,0,64,9,0,0,0.037,1,0,0,0,3,2,0
TCK-005855,Chat,Plataforma Web,Solicitação de Recurso,Média,Free,Nordeste,27,130.9,0,19,3,9,1,55,8,0,0,0.0638,0,0,0,0,3,2,0
TCK-005856,Formulário Web,API,Faturamento,Baixa,Free,Centro-Oeste,47,259.7,0,22,1,10,0,62,11,0,0,0.02,1,1,0,0,3,2,0
TCK-005857,Telefone,Faturamento,Acesso e Conta,Média,Basic,Sul,49,79.4,1,5,4,1,0,54,10,0,0,0.0233,0,0,0,0,4,3,1
TCK-005858,Email,API,Problema Técnico,Baixa,Free,Centro-Oeste,1,75.3,0,19,4,3,0,59,10,0,0,0.0204,1,0,0,1,3,2,0
TCK-005859,Email,Relatórios,Problema Técnico,Baixa,Basic,Norte,24,169.2,0,19,6,8,0,55,10,0,0,0.0222,0,0,0,0,3,2,0
TCK-005860,Email,Integrações,Acesso e Conta,Baixa,Free,Centro-Oeste,9,231.6,1,4,1,6,0,54,10,0,0,0.0233,0,0,0,0,4,3,1
TCK-005861,Telefone,Integrações,Cancelamento,Baixa,Premium,Centro-Oeste,55,298.1,0,18,5,3,0,61,10,0,0,0.02,1,0,1,0,3,2,0
TCK-005862,Redes Sociais,Faturamento,Acesso e Conta,Média,Free,Nordeste,50,224.8,0,2,5,9,0,54,10,0,0,0.0233,0,0,0,0,3,2,0
TCK-005863,Telefone,Relatórios,Acesso e Conta,Média,Basic,Sul,15,85.2,0,3,0,7,0,64,12,0,0,0.0192,0,0,0,0,3,2,0
TCK-005864,Email,Relatórios,Acesso e Conta,Média,Enterprise,Norte,14,329.8,0,14,2,9,0,54,10,0,0,0.0233,0,0,0,0,3,2,0
TCK-005865,Email,App Mobile,Problema Técnico,Baixa,Free,Sul,0,264.4,0,1,2,1,0,56,11,0,0,0.0222,0,0,0,0,3,2,0
TCK-005866,Telefone,App Mobile,Acesso e Conta,Média,Premium,Sul,35,185.5,0,0,6,5,0,64,9,0,0,0.037,1,0,0,0,3,2,0
TCK-005867,Chat,Relatórios,Bug / Defeito,Alta,Basic,Centro-Oeste,59,70.8,0,19,1,2,1,61,11,0,0,0.0408,0,0,0,1,3,2,0
TCK-005868,Chat,App Mobile,Cancelamento,Alta,Basic,Sul,36,47.7,0,23,5,8,1,198,31,0,1,0.0248,3,0,1,0,3,2,0
TCK-005869,Email,Faturamento,Cancelamento,Alta,Free,Centro-Oeste,7,39.5,0,3,4,10,0,51,8,0,0,0.0233,1,0,0,1,3,2,0
TCK-005870,Telefone,API,Acesso e Conta,Baixa,Free,Centro-Oeste,64,189.0,0,1,5,3,0,54,10,0,0,0.0233,0,0,0,0,3,2,0
TCK-005871,Email,API,Problema Técnico,Alta,Premium,Nordeste,15,138.2,1,1,3,8,1,59,10,0,0,0.0204,1,0,0,1,4,3,1
TCK-005872,Email,API,Dúvida / Como Fazer,Baixa,Basic,Sudeste,41,196.8,0,16,3,4,0,53,9,0,0,0.0227,0,0,0,0,3,2,0
TCK-005873,Email,Relatórios,Solicitação de Recurso,Média,Premium,Norte,42,133.5,0,4,2,10,1,153,23,0,0,0.0547,0,0,0,0,3,2,0
TCK-005874,Email,Integrações,Problema Técnico,Média,Premium,Norte,29,235.8,0,2,4,10,0,55,10,0,0,0.0222,0,0,0,0,3,2,0
TCK-005875,Formulário Web,Faturamento,Cancelamento,Média,Basic,Nordeste,23,89.1,0,7,3,4,0,61,10,0,0,0.02,1,0,1,0,3,2,0
TCK-005876,Chat,Integrações,Problema Técnico,Média,Free,Norte,41,120.2,0,18,2,12,0,161,27,0,0,0.0227,2,0,0,1,3,2,0
TCK-005877,Email,Relatórios,Bug / Defeito,Média,Basic,Centro-Oeste,0,54.6,0,19,5,7,0,61,11,0,0,0.0408,0,0,0,1,3,2,0
TCK-005878,Email,Integrações,Acesso e Conta,Crítica,Free,Centro-Oeste,47,41.7,0,12,2,4,1,64,12,0,0,0.0192,0,0,0,0,3,2,0
TCK-005879,Email,API,Acesso e Conta,Crítica,Free,Norte,19,24.6,0,1,2,1,0,109,20,0,1,0.023,1,0,0,0,3,2,0
TCK-005880,Email,Integrações,Acesso e Conta,Média,Free,Norte,33,77.3,0,4,6,7,0,171,31,0,0,0.0217,0,0,0,0,3,2,0
TCK-005881,Email,Relatórios,Problema Técnico,Baixa,Free,Sudeste,39,221.9,0,16,3,11,0,56,11,0,0,0.0222,0,0,0,0,3,2,0
TCK-005882,Email,Faturamento,Bug / Defeito,Baixa,Free,Nordeste,26,104.4,0,12,0,2,1,61,10,0,0,0.02,1,0,0,1,3,2,0
TCK-005883,Redes Sociais,App Mobile,Faturamento,Média,Basic,Sul,27,256.8,0,3,6,11,0,59,9,1,0,0.0204,0,0,0,0,3,2,0
TCK-005884,Chat,API,Problema Técnico,Baixa,Enterprise,Nordeste,31,285.4,0,0,2,2,0,56,11,0,0,0.0222,0,0,0,0,3,2,0
TCK-005885,Formulário Web,API,Bug / Defeito,Média,Premium,Sul,34,91.1,1,4,2,12,1,61,11,0,0,0.0408,0,0,0,1,4,3,1
TCK-005886,Chat,Integrações,Faturamento,Média,Free,Nordeste,34,65.6,0,23,6,6,0,59,9,1,0,0.0204,0,0,0,0,3,2,0
