ticket_id,created_at,channel,product,category,priority,customer_tier,customer_id,agent_id,region,backlog_at_creation,first_response_minutes,resolution_minutes,reopened,csat_score,csat_missing,created_date,created_hour,created_weekday,created_month,sla_minutes,sla_breach
TCK-006514,2025-05-26 05:34:00,Telefone,Relatórios,Acesso e Conta,Média,Basic,CUST-00833,AGT-064,Norte,38,160.2,295.9,0,,1,2025-05-26,5,0,5,1440,0
TCK-006515,2025-01-09 23:53:00,Chat,API,Bug / Defeito,Crítica,Basic,CUST-02504,AGT-037,Nordeste,52,42.5,938.9,0,,1,2025-01-09,23,3,1,240,1
TCK-006516,2025-07-30 10:43:00,Chat,Relatórios,Problema Técnico,Alta,Free,CUST-00771,AGT-013,Centro-Oeste,71,72.2,947.6,0,3.0,0,2025-07-30,10,2,7,480,1
TCK-006517,2025-02-21 18:27:00,Redes Sociais,App Mobile,Problema Técnico,Alta,Free,CUST-00978,AGT-003,Norte,17,39.5,3173.6,0,3.0,0,2025-02-21,18,4,2,480,1
TCK-006518,2025-03-30 01:26:00,Chat,Faturamento,Acesso e Conta,Baixa,Free,CUST-00574,AGT-021,Sul,37,164.4,409.3,0,5.0,0,2025-03-30,1,6,3,2880,0
TCK-006519,2025-01-11 15:44:00,Chat,App Mobile,Dúvida / Como Fazer,Média,Premium,CUST-00558,AGT-067,Centro-Oeste,72,274.4,418.9,0,5.0,0,2025-01-11,15,5,1,1440,0
TCK-006520,2025-10-26 01:52:00,Email,Relatórios,Faturamento,Baixa,Free,CUST-02121,AGT-040,Sudeste,50,294.8,946.8,0,,1,2025-10-26,1,6,10,2880,0
TCK-006521,2025-08-27 23:22:00,Formulário Web,Faturamento,Dúvida / Como Fazer,Alta,Premium,CUST-02181,AGT-011,Sudeste,46,78.4,229.0,0,5.0,0,2025-08-27,23,2,8,480,0
TCK-006522,2025-06-28 19:30:00,Chat,Integrações,Problema Técnico,Baixa,Enterprise,CUST-01787,AGT-006,Centro-Oeste,29,253.9,1283.3,0,,1,2025-06-28,19,5,6,2880,0
TCK-006523,2025-11-20 11:15:00,Formulário Web,Integrações,Problema Técnico,Média,Basic,CUST-01650,AGT-066,Nordeste,52,133.6,985.1,0,,1,2025-11-20,11,3,11,1440,0
TCK-006524,2025-01-21 21:27:00,Redes Sociais,Plataforma Web,Acesso e Conta,Média,Basic,CUST-00349,AGT-023,Centro-Oeste,1,61.2,184.9,0,,1,2025-01-21,21,1,1,1440,0
TCK-006525,2025-12-23 19:00:00,Telefone,Relatórios,Faturamento,Baixa,Basic,CUST-01297,AGT-043,Sul,30,209.4,489.3,0,4.0,0,2025-12-23,19,1,12,2880,0
TCK-006526,2025-08-10 16:03:00,Chat,Plataforma Web,Cancelamento,Média,Free,CUST-01123,AGT-052,Centro-Oeste,48,162.4,403.2,0,,1,2025-08-10,16,6,8,1440,0
TCK-006527,2025-02-09 15:56:00,Email,App Mobile,Problema Técnico,Baixa,Free,CUST-00174,AGT-052,Nordeste,42,258.8,2383.6,0,4.0,0,2025-02-09,15,6,2,2880,0
TCK-006528,2025-07-15 06:59:00,Chat,App Mobile,Problema Técnico,Baixa,Free,CUST-00545,AGT-065,Nordeste,42,345.1,1267.1,0,4.0,0,2025-07-15,6,1,7,2880,0
TCK-006529,2025-12-22 11:01:00,Telefone,Relatórios,Bug / Defeito,Baixa,Free,CUST-00072,AGT-053,Centro-Oeste,52,213.8,2826.3,0,5.0,0,2025-12-22,11,0,12,2880,0
TCK-006530,2025-03-17 14:25:00,Formulário Web,Relatórios,Dúvida / Como Fazer,Alta,Basic,CUST-02012,AGT-025,Centro-Oeste,49,108.2,300.7,0,,1,2025-03-17,14,0,3,480,0
TCK-006531,2025-11-20 09:08:00,Telefone,Integrações,Dúvida / Como Fazer,Baixa,Basic,CUST-00900,AGT-035,Sul,42,420.6,682.9,0,5.0,0,2025-11-20,9,3,11,2880,0
TCK-006532,2025-01-13 17:40:00,Formulário Web,API,Acesso e Conta,Média,Enterprise,CUST-01787,AGT-063,Sudeste,49,215.0,320.3,0,3.0,0,2025-01-13,17,0,1,1440,0
TCK-006533,2025-12-08 10:09:00,Telefone,API,Problema Técnico,Média,Premium,CUST-01343,AGT-037,Sudeste,24,193.8,722.1,0,,1,2025-12-08,10,0,12,1440,0
TCK-006534,2025-06-21 13:14:00,Formulário Web,Plataforma Web,Cancelamento,Alta,Basic,CUST-02371,AGT-062,Sudeste,45,52.4,699.1,0,3.0,0,2025-06-21,13,5,6,480,1
TCK-006535,2025-12-04 06:07:00,Email,API,Faturamento,Baixa,Free,CUST-02088,AGT-008,Nordeste,27,263.0,816.6,0,4.0,0,2025-12-04,6,3,12,2880,0
TCK-006536,2025-04-08 09:11:00,Formulário Web,API,Acesso e Conta,Média,Basic,CUST-00674,AGT-040,Sul,26,143.2,283.5,0,5.0,0,2025-04-08,9,1,4,1440,0
TCK-006537,2025-06-02 03:01:00,Email,App Mobile,Dúvida / Como Fazer,Média,Premium,CUST-01834,AGT-027,Nordeste,28,170.0,327.2,0,,1,2025-06-02,3,0,6,1440,0
TCK-006538,2025-07-07 16:46:00,Email,API,Dúvida / Como Fazer,Crítica,Enterprise,CUST-02542,AGT-009,Nordeste,18,40.1,132.9,0,,1,2025-07-07,16,0,7,240,0
TCK-006539,2025-06-22 06:26:00,Redes Sociais,Integrações,Bug / Defeito,Baixa,Premium,CUST-02324,AGT-035,Sul,12,445.7,1587.6,0,4.0,0,2025-06-22,6,6,6,2880,0
TCK-006540,2025-05-31 10:22:00,Email,Relatórios,Bug / Defeito,Baixa,Basic,CUST-01460,AGT-044,Sul,43,439.9,1462.4,0,5.0,0,2025-05-31,10,5,5,2880,0
TCK-006541,2025-04-12 06:36:00,Email,App Mobile,Dúvida / Como Fazer,Baixa,Premium,CUST-02522,AGT-057,Nordeste,0,282.4,506.9,0,,1,2025-04-12,6,5,4,2880,0
TCK-006542,2025-04-02 05:50:00,Email,Relatórios,Faturamento,Baixa,Free,CUST-01882,AGT-022,Nordeste,26,304.7,651.4,0,4.0,0,2025-04-02,5,2,4,2880,0
TCK-006543,2025-08-22 08:24:00,Email,Faturamento,Faturamento,Crítica,Free,CUST-02371,AGT-023,Norte,31,24.9,553.9,0,,1,2025-08-22,8,4,8,240,1
TCK-006544,2025-06-04 03:38:00,Telefone,Faturamento,Problema Técnico,Média,Free,CUST-00692,AGT-024,Sudeste,25,84.7,1074.4,0,4.0,0,2025-06-04,3,2,6,1440,0
TCK-006545,2025-06-20 20:35:00,Email,API,Problema Técnico,Alta,Free,CUST-00741,AGT-056,Sul,60,75.6,1264.1,0,3.0,0,2025-06-20,20,4,6,480,1
TCK-006546,2025-09-19 23:34:00,Chat,Integrações,Dúvida / Como Fazer,Crítica,Premium,CUST-01891,AGT-001,Sul,12,13.4,150.3,0,5.0,0,2025-09-19,23,4,9,240,0
TCK-006547,2025-06-07 03:09:00,Telefone,Integrações,Problema Técnico,Média,Premium,CUST-01547,AGT-030,Centro-Oeste,44,173.2,433.8,0,5.0,0,2025-06-07,3,5,6,1440,0
TCK-006548,2025-12-23 04:13:00,Email,App Mobile,Dúvida / Como Fazer,Baixa,Enterprise,CUST-02571,AGT-028,Sul,42,347.6,494.8,0,,1,2025-12-23,4,1,12,2880,0
TCK-006549,2025-06-25 03:39:00,Email,App Mobile,Cancelamento,Alta,Basic,CUST-01953,AGT-065,Centro-Oeste,23,82.2,228.9,0,5.0,0,2025-06-25,3,2,6,480,0
TCK-006550,2025-12-27 05:09:00,Email,Relatórios,Problema Técnico,Alta,Enterprise,CUST-00226,AGT-051,Norte,19,50.7,798.6,1,3.0,0,2025-12-27,5,5,12,480,1
TCK-006551,2025-12-11 04:11:00,Email,Relatórios,Solicitação de Recurso,Alta,Basic,CUST-02208,AGT-056,Norte,33,129.8,1664.1,1,4.0,0,2025-12-11,4,3,12,480,1
TCK-006552,2025-12-17 05:22:00,Redes Sociais,Integrações,Bug / Defeito,Baixa,Basic,CUST-01592,AGT-021,Norte,14,202.3,3400.4,1,3.0,0,2025-12-17,5,2,12,2880,1
TCK-006553,2025-11-20 15:31:00,Telefone,Relatórios,Faturamento,Alta,Free,CUST-00538,AGT-058,Sudeste,43,42.8,219.2,0,5.0,0,2025-11-20,15,3,11,480,0
TCK-006554,2025-01-23 05:12:00,Redes Sociais,Relatórios,Acesso e Conta,Média,Free,CUST-00461,AGT-041,Sul,54,151.5,531.2,0,5.0,0,2025-01-23,5,3,1,1440,0
TCK-006555,2025-04-25 20:45:00,Email,App Mobile,Dúvida / Como Fazer,Média,Free,CUST-01694,AGT-005,Sul,41,239.1,393.5,0,5.0,0,2025-04-25,20,4,4,1440,0
TCK-006556,2025-10-09 12:22:00,Telefone,Plataforma Web,Acesso e Conta,Alta,Basic,CUST-02070,AGT-017,Nordeste,37,49.2,201.3,1,4.0,0,2025-10-09,12,3,10,480,0
TCK-006557,2025-04-17 16:11:00,Chat,Relatórios,Dúvida / Como Fazer,Baixa,Free,CUST-02082,AGT-030,Sul,31,115.7,219.1,0,,1,2025-04-17,16,3,4,2880,0
TCK-006558,2025-02-18 20:59:00,Email,Relatórios,Solicitação de Recurso,Baixa,Basic,CUST-02441,AGT-051,Centro-Oeste,3,286.1,4091.1,0,2.0,0,2025-02-18,20,1,2,2880,1
TCK-006559,2025-04-14 11:37:00,Chat,Relatórios,Solicitação de Recurso,Alta,Premium,CUST-00771,AGT-055,Sul,49,78.1,3560.6,1,2.0,0,2025-04-14,11,0,4,480,1
TCK-006560,2025-06-10 06:15:00,Telefone,Faturamento,Bug / Defeito,Baixa,Free,CUST-00608,AGT-015,Centro-Oeste,29,269.3,1213.7,0,,1,2025-06-10,6,1,6,2880,0
TCK-006561,2025-12-09 23:28:00,Email,App Mobile,Problema Técnico,Baixa,Basic,CUST-00625,AGT-014,Nordeste,52,291.8,1547.6,0,,1,2025-12-09,23,1,12,2880,0
TCK-006562,2025-08-18 07:14:00,Formulário Web,App Mobile,Dúvida / Como Fazer,Baixa,Basic,CUST-00098,AGT-053,Norte,35,137.4,271.9,0,4.0,0,2025-08-18,7,0,8,2880,0
TCK-006563,2025-11-14 19:17:00,Formulário Web,Faturamento,Dúvida / Como Fazer,Baixa,Basic,CUST-01044,AGT-016,Nordeste,59,112.9,278.6,0,4.0,0,2025-11-14,19,4,11,2880,0
TCK-006564,2025-06-19 17:39:00,Redes Sociais,App Mobile,Faturamento,Crítica,Basic,CUST-01044,AGT-016,Norte,101,79.8,526.7,0,,1,2025-06-19,17,3,6,240,1
TCK-006565,2025-11-12 18:56:00,Telefone,Integrações,Acesso e Conta,Baixa,Enterprise,CUST-01103,AGT-007,Centro-Oeste,74,101.2,258.6,0,,1,2025-11-12,18,2,11,2880,0
TCK-006566,2025-10-29 05:00:00,Chat,App Mobile,Faturamento,Baixa,Basic,CUST-02162,AGT-065,Sul,51,133.8,729.5,0,5.0,0,2025-10-29,5,2,10,2880,0
TCK-006567,2025-11-22 10:53:00,Chat,API,Dúvida / Como Fazer,Baixa,Basic,CUST-02486,AGT-063,Norte,52,147.5,310.7,0,,1,2025-11-22,10,5,11,2880,0
TCK-006568,2025-06-07 13:05:00,Email,App Mobile,Acesso e Conta,Alta,Free,CUST-02481,AGT-014,Sul,52,74.9,428.1,0,,1,2025-06-07,13,5,6,480,0
TCK-006569,2025-03-27 20:29:00,Chat,Plataforma Web,Problema Técnico,Baixa,Basic,CUST-01133,AGT-008,Sul,36,391.1,1443.6,0,,1,2025-03-27,20,3,3,2880,0
TCK-006570,2025-01-20 11:47:00,Formulário Web,Plataforma Web,Dúvida / Como Fazer,Média,Basic,CUST-00916,AGT-007,Centro-Oeste,58,132.0,320.1,0,,1,2025-01-20,11,0,1,1440,0
TCK-006571,2025-09-23 08:30:00,Chat,Faturamento,Solicitação de Recurso,Média,Premium,CUST-02468,AGT-011,Norte,13,95.0,1173.8,0,,1,2025-09-23,8,1,9,1440,0
TCK-006572,2025-03-31 14:11:00,Email,Faturamento,Acesso e Conta,Alta,Free,CUST-01061,AGT-012,Nordeste,33,73.9,204.0,0,5.0,0,2025-03-31,14,0,3,480,0
TCK-006573,2025-04-13 12:54:00,Email,Plataforma Web,Acesso e Conta,Alta,Free,CUST-00039,AGT-011,Centro-Oeste,64,69.3,204.4,0,5.0,0,2025-04-13,12,6,4,480,0
TCK-006574,2025-09-21 16:11:00,Email,API,Acesso e Conta,Crítica,Free,CUST-01220,AGT-008,Sul,66,44.0,225.4,0,4.0,0,2025-09-21,16,6,9,240,0
TCK-006575,2025-07-28 12:28:00,Formulário Web,Integrações,Acesso e Conta,Baixa,Premium,CUST-01741,AGT-032,Centro-Oeste,45,135.3,300.0,0,,1,2025-07-28,12,0,7,2880,0
TCK-006576,2025-02-09 18:36:00,Chat,App Mobile,Cancelamento,Baixa,Basic,CUST-00912,AGT-017,Nordeste,52,210.4,526.9,0,,1,2025-02-09,18,6,2,2880,0
TCK-006577,2025-04-25 12:43:00,Chat,App Mobile,Faturamento,Baixa,Basic,CUST-00387,AGT-016,Centro-Oeste,43,400.6,853.2,0,5.0,0,2025-04-25,12,4,4,2880,0
TCK-006578,2025-04-03 20:57:00,Email,Relatórios,Problema Técnico,Baixa,Basic,CUST-00704,AGT-069,Sul,37,649.4,2090.6,0,,1,2025-04-03,20,3,4,2880,0
TCK-006579,2025-03-29 13:59:00,Email,Plataforma Web,Cancelamento,Baixa,Basic,CUST-02371,AGT-003,Sudeste,28,163.3,752.4,0,,1,2025-03-29,13,5,3,2880,0
TCK-006580,2025-12-02 19:45:00,Formulário Web,App Mobile,Dúvida / Como Fazer,Baixa,Premium,CUST-00691,AGT-008,Norte,57,132.0,322.1,0,5.0,0,2025-12-02,19,1,12,2880,0
TCK-006581,2025-04-30 16:05:00,Email,Integrações,Problema Técnico,Baixa,Basic,CUST-00331,AGT-003,Sudeste,54,148.1,859.9,0,5.0,0,2025-04-30,16,2,4,2880,0
TCK-006582,2025-05-20 23:41:00,Email,Plataforma Web,Faturamento,Média,Basic,CUST-00619,AGT-015,Centro-Oeste,30,218.5,725.1,0,4.0,0,2025-05-20,23,1,5,1440,0
TCK-006583,2025-03-25 14:23:00,Email,App Mobile,Bug / Defeito,Média,Premium,CUST-01301,AGT-060,Centro-Oeste,30,71.6,1943.5,0,,1,2025-03-25,14,1,3,1440,1
TCK-006584,2025-09-04 15:30:00,Telefone,Relatórios,Cancelamento,Baixa,Free,CUST-01271,AGT-061,Centro-Oeste,69,232.0,570.0,0,5.0,0,2025-09-04,15,3,9,2880,0
TCK-006585,2025-03-16 11:30:00,Telefone,Integrações,Bug / Defeito,Média,Premium,CUST-01835,AGT-069,Sudeste,72,218.2,575.3,1,,1,2025-03-16,11,6,3,1440,0
TCK-006586,2025-02-01 15:09:00,Email,Plataforma Web,Acesso e Conta,Alta,Basic,CUST-02297,AGT-068,Norte,82,96.4,239.5,0,5.0,0,2025-02-01,15,5,2,480,0
TCK-006587,2025-09-20 11:58:00,Telefone,Relatórios,Solicitação de Recurso,Média,Enterprise,CUST-00704,AGT-031,Nordeste,41,149.8,880.4,0,,1,2025-09-20,11,5,9,1440,0
TCK-006588,2025-10-31 03:54:00,Telefone,API,Problema Técnico,Média,Basic,CUST-01346,AGT-013,Sul,0,72.1,835.6,0,,1,2025-10-31,3,4,10,1440,0
TCK-006589,2025-06-10 16:02:00,Email,Plataforma Web,Cancelamento,Alta,Basic,CUST-01714,AGT-053,Sudeste,14,61.6,194.9,0,5.0,0,2025-06-10,16,1,6,480,0
TCK-006590,2025-08-24 19:40:00,Chat,Integrações,Dúvida / Como Fazer,Média,Free,CUST-01751,AGT-011,Sudeste,33,238.8,369.0,0,4.0,0,2025-08-24,19,6,8,1440,0
TCK-006591,2025-01-16 21:14:00,Chat,Faturamento,Cancelamento,Baixa,Premium,CUST-02291,AGT-010,Nordeste,22,410.9,693.2,0,,1,2025-01-16,21,3,1,2880,0
TCK-006592,2025-06-22 07:16:00,Email,Relatórios,Solicitação de Recurso,Média,Premium,CUST-01578,AGT-035,Centro-Oeste,48,259.8,2739.5,0,3.0,0,2025-06-22,7,6,6,1440,1
TCK-006593,2025-06-24 07:29:00,Chat,Integrações,Faturamento,Baixa,Free,CUST-00605,AGT-062,Sudeste,34,149.4,613.7,0,,1,2025-06-24,7,1,6,2880,0
TCK-006594,2025-01-19 15:12:00,Telefone,Relatórios,Dúvida / Como Fazer,Média,Free,CUST-00504,AGT-002,Norte,59,134.3,288.8,0,,1,2025-01-19,15,6,1,1440,0
TCK-006595,2025-08-09 18:35:00,Redes Sociais,Integrações,Acesso e Conta,Baixa,Premium,CUST-02342,AGT-014,Nordeste,38,496.9,1099.3,0,5.0,0,2025-08-09,18,5,8,2880,0
TCK-006596,2025-06-08 23:40:00,Redes Sociais,Integrações,Solicitação de Recurso,Média,Free,CUST-01180,AGT-062,Nordeste,41,114.9,3263.1,0,,1,2025-06-08,23,6,6,1440,1
TCK-006597,2025-07-11 03:11:00,Email,Faturamento,Bug / Defeito,Média,Free,CUST-02473,AGT-048,Centro-Oeste,64,208.9,3713.4,1,2.0,0,2025-07-11,3,4,7,1440,1
TCK-006598,2025-02-09 04:35:00,Email,Faturamento,Problema Técnico,Média,Enterprise,CUST-01263,AGT-066,Nordeste,52,248.3,867.7,0,5.0,0,2025-02-09,4,6,2,1440,0
TCK-006599,2025-06-05 17:04:00,Redes Sociais,App Mobile,Problema Técnico,Média,Free,CUST-01603,AGT-051,Norte,67,196.6,1138.0,0,5.0,0,2025-06-05,17,3,6,1440,0
TCK-006600,2025-07-22 13:22:00,Formulário Web,App Mobile,Solicitação de Recurso,Alta,Free,CUST-02161,AGT-066,Sudeste,38,34.1,3703.2,1,,1,2025-07-22,13,1,7,480,1
TCK-006601,2025-04-03 17:51:00,Email,Faturamento,Faturamento,Baixa,Basic,CUST-02025,AGT-033,Norte,33,265.9,758.2,0,3.0,0,2025-04-03,17,3,4,2880,0
TCK-006602,2025-08-28 18:25:00,Chat,Plataforma Web,Dúvida / Como Fazer,Alta,Basic,CUST-02526,AGT-059,Norte,65,46.0,194.9,0,5.0,0,2025-08-28,18,3,8,480,0
TCK-006603,2025-04-09 03:55:00,Chat,Integrações,Bug / Defeito,Crítica,Free,CUST-01904,AGT-014,Centro-Oeste,32,36.0,1242.3,1,,1,2025-04-09,3,2,4,240,1
TCK-006604,2025-08-07 15:21:00,Redes Sociais,Integrações,Acesso e Conta,Crítica,Enterprise,CUST-00652,AGT-025,Sul,75,57.9,240.9,0,4.0,0,2025-08-07,15,3,8,240,1
TCK-006605,2025-03-17 06:38:00,Chat,Relatórios,Faturamento,Média,Enterprise,CUST-00368,AGT-060,Norte,18,119.8,397.1,0,,1,2025-03-17,6,0,3,1440,0
TCK-006606,2025-01-06 05:48:00,Email,Relatórios,Cancelamento,Média,Premium,CUST-02537,AGT-053,Centro-Oeste,52,189.5,659.1,0,5.0,0,2025-01-06,5,0,1,1440,0
TCK-006607,2025-03-07 22:52:00,Email,Relatórios,Problema Técnico,Média,Premium,CUST-01089,AGT-052,Centro-Oeste,11,214.5,887.3,0,,1,2025-03-07,22,4,3,1440,0
TCK-006608,2025-03-01 18:16:00,Redes Sociais,App Mobile,Dúvida / Como Fazer,Alta,Free,CUST-00752,AGT-022,Norte,73,77.8,276.3,0,4.0,0,2025-03-01,18,5,3,480,0
TCK-006609,2025-07-10 16:10:00,Telefone,Integrações,Dúvida / Como Fazer,Média,Premium,CUST-01632,AGT-018,Sul,75,154.2,287.8,0,4.0,0,2025-07-10,16,3,7,1440,0
TCK-006610,2025-01-04 11:00:00,Email,Plataforma Web,Faturamento,Alta,Premium,CUST-01845,AGT-048,Sudeste,70,96.2,943.2,0,,1,2025-01-04,11,5,1,480,1
TCK-006611,2025-03-08 01:49:00,Email,Plataforma Web,Dúvida / Como Fazer,Baixa,Premium,CUST-00230,AGT-017,Sudeste,22,149.5,553.4,0,4.0,0,2025-03-08,1,5,3,2880,0
TCK-006612,2025-01-31 07:43:00,Telefone,Plataforma Web,Acesso e Conta,Baixa,Basic,CUST-01603,AGT-068,Centro-Oeste,0,216.9,333.2,0,5.0,0,2025-01-31,7,4,1,2880,0
TCK-006613,2025-06-26 00:46:00,Email,Integrações,Problema Técnico,Média,Free,CUST-02513,AGT-041,Centro-Oeste,47,142.6,1580.6,0,,1,2025-06-26,0,3,6,1440,1
TCK-006614,2025-11-10 23:49:00,Formulário Web,Plataforma Web,Faturamento,Baixa,Free,CUST-00481,AGT-044,Sudeste,22,365.7,622.6,0,5.0,0,2025-11-10,23,0,11,2880,0
TCK-006615,2025-03-27 10:03:00,Formulário Web,Faturamento,Cancelamento,Média,Free,CUST-01942,AGT-022,Centro-Oeste,25,68.8,368.6,0,4.0,0,2025-03-27,10,3,3,1440,0
TCK-006616,2025-11-06 16:32:00,Email,API,Problema Técnico,Crítica,Free,CUST-01657,AGT-008,Norte,33,32.5,677.7,0,3.0,0,2025-11-06,16,3,11,240,1
TCK-006617,2025-05-14 23:48:00,Email,Relatórios,Bug / Defeito,Média,Basic,CUST-01539,AGT-059,Norte,11,143.7,1679.1,0,,1,2025-05-14,23,2,5,1440,1
TCK-006618,2025-06-26 23:34:00,Telefone,Integrações,Bug / Defeito,Alta,Free,CUST-00757,AGT-042,Centro-Oeste,25,58.5,870.7,0,3.0,0,2025-06-26,23,3,6,480,1
TCK-006619,2025-06-03 10:41:00,Email,Integrações,Acesso e Conta,Alta,Premium,CUST-01792,AGT-065,Sudeste,62,57.5,235.0,0,5.0,0,2025-06-03,10,1,6,480,0
TCK-006620,2025-10-06 02:48:00,Redes Sociais,Relatórios,Problema Técnico,Baixa,Basic,CUST-00321,AGT-052,Centro-Oeste,49,642.6,2092.6,0,,1,2025-10-06,2,0,10,2880,0
TCK-006621,2025-11-21 13:29:00,Telefone,API,Cancelamento,Média,Free,CUST-00277,AGT-006,Centro-Oeste,52,205.4,854.7,0,,1,2025-11-21,13,4,11,1440,0
TCK-006622,2025-05-26 04:21:00,Formulário Web,API,Acesso e Conta,Baixa,Free,CUST-00372,AGT-035,Centro-Oeste,32,172.1,673.7,1,4.0,0,2025-05-26,4,0,5,2880,0
TCK-006623,2025-11-03 07:36:00,Email,Plataforma Web,Problema Técnico,Média,Basic,CUST-00087,AGT-065,Sul,9,178.3,753.6,0,,1,2025-11-03,7,0,11,1440,0
TCK-006624,2025-12-08 05:59:00,Formulário Web,API,Cancelamento,Média,Premium,CUST-00769,AGT-006,Centro-Oeste,40,235.9,512.5,0,,1,2025-12-08,5,0,12,1440,0
TCK-006625,2025-05-05 12:35:00,Email,Plataforma Web,Cancelamento,Alta,Premium,CUST-00861,AGT-048,Sudeste,76,96.0,354.1,0,5.0,0,2025-05-05,12,0,5,480,0
TCK-006626,2025-10-03 18:17:00,Email,Faturamento,Bug / Defeito,Baixa,Free,CUST-01773,AGT-020,Sudeste,16,302.7,1528.4,0,5.0,0,2025-10-03,18,4,10,2880,0
TCK-006627,2025-09-21 20:15:00,Email,App Mobile,Dúvida / Como Fazer,Baixa,Enterprise,CUST-00293,AGT-059,Norte,36,303.9,414.0,0,5.0,0,2025-09-21,20,6,9,2880,0
TCK-006628,2025-04-15 11:40:00,Telefone,Plataforma Web,Dúvida / Como Fazer,Baixa,Basic,CUST-01312,AGT-023,Nordeste,60,193.2,367.9,0,,1,2025-04-15,11,1,4,2880,0
TCK-006629,2025-10-15 05:13:00,Email,API,Faturamento,Baixa,Enterprise,CUST-02274,AGT-034,Centro-Oeste,33,400.6,962.8,0,,1,2025-10-15,5,2,10,2880,0
TCK-006630,2025-02-09 21:39:00,Email,Integrações,Faturamento,Alta,Free,CUST-00362,AGT-017,Norte,26,88.0,452.8,0,4.0,0,2025-02-09,21,6,2,480,0
TCK-006631,2025-01-16 19:16:00,Chat,Plataforma Web,Acesso e Conta,Média,Basic,CUST-00310,AGT-024,Sudeste,42,98.3,256.5,0,4.0,0,2025-01-16,19,3,1,1440,0
TCK-006632,2025-07-15 20:35:00,Email,Faturamento,Bug / Defeito,Baixa,Free,CUST-02314,AGT-059,Sudeste,58,346.8,1461.5,0,3.0,0,2025-07-15,20,1,7,2880,0
TCK-006633,2025-08-27 07:07:00,Redes Sociais,API,Acesso e Conta,Média,Free,CUST-00291,AGT-046,Sul,61,99.4,495.2,0,5.0,0,2025-08-27,7,2,8,1440,0
TCK-006634,2025-10-17 21:42:00,Redes Sociais,Plataforma Web,Cancelamento,Média,Premium,CUST-02577,AGT-007,Norte,0,103.5,505.1,0,,1,2025-10-17,21,4,10,1440,0
TCK-006635,2025-03-23 23:36:00,Redes Sociais,App Mobile,Cancelamento,Crítica,Free,CUST-02246,AGT-016,Nordeste,47,36.4,360.9,0,4.0,0,2025-03-23,23,6,3,240,1
TCK-006636,2025-03-16 23:23:00,Email,Plataforma Web,Faturamento,Baixa,Premium,CUST-00172,AGT-062,Nordeste,44,133.0,535.4,0,4.0,0,2025-03-16,23,6,3,2880,0
TCK-006637,2025-02-21 00:31:00,Email,Faturamento,Problema Técnico,Média,Enterprise,CUST-01735,AGT-009,Sudeste,32,125.8,398.5,0,5.0,0,2025-02-21,0,4,2,1440,0
TCK-006638,2025-08-23 11:01:00,Telefone,Plataforma Web,Problema Técnico,Crítica,Free,CUST-02040,AGT-007,Centro-Oeste,56,43.9,432.4,0,,1,2025-08-23,11,5,8,240,1
TCK-006639,2025-10-29 12:10:00,Chat,Relatórios,Problema Técnico,Alta,Premium,CUST-01194,AGT-040,Sul,47,45.5,327.9,0,5.0,0,2025-10-29,12,2,10,480,0
TCK-006640,2025-03-30 21:13:00,Chat,Relatórios,Solicitação de Recurso,Média,Free,CUST-00236,AGT-064,Norte,13,25.8,1842.7,0,2.0,0,2025-03-30,21,6,3,1440,1
TCK-006641,2025-11-20 13:21:00,Email,Integrações,Faturamento,Média,Enterprise,CUST-00820,AGT-044,Nordeste,49,162.2,613.6,1,,1,2025-11-20,13,3,11,1440,0
TCK-006642,2025-03-31 07:55:00,Formulário Web,Plataforma Web,Dúvida / Como Fazer,Média,Basic,CUST-02463,AGT-010,Sul,23,99.1,170.1,0,,1,2025-03-31,7,0,3,1440,0
TCK-006643,2025-11-26 10:56:00,Telefone,Relatórios,Solicitação de Recurso,Alta,Free,CUST-00297,AGT-033,Nordeste,39,58.1,1337.1,0,3.0,0,2025-11-26,10,2,11,480,1
TCK-006644,2025-02-14 15:25:00,Formulário Web,App Mobile,Problema Técnico,Média,Premium,CUST-01774,AGT-041,Sul,68,256.9,1987.8,1,,1,2025-02-14,15,4,2,1440,1
TCK-006645,2025-01-31 03:53:00,Telefone,Relatórios,Dúvida / Como Fazer,Média,Basic,CUST-01903,AGT-002,Sudeste,21,91.3,184.2,0,,1,2025-01-31,3,4,1,1440,0
TCK-006646,2025-03-23 02:43:00,Email,Plataforma Web,Problema Técnico,Alta,Free,CUST-00582,AGT-005,Sul,0,44.1,1088.4,0,2.0,0,2025-03-23,2,6,3,480,1
TCK-006647,2025-11-10 20:04:00,Chat,App Mobile,Acesso e Conta,Alta,Basic,CUST-00636,AGT-037,Centro-Oeste,37,46.7,226.2,0,,1,2025-11-10,20,0,11,480,0
TCK-006648,2025-01-23 04:44:00,Formulário Web,App Mobile,Cancelamento,Baixa,Enterprise,CUST-02522,AGT-040,Sul,35,438.3,714.7,0,5.0,0,2025-01-23,4,3,1,2880,0
TCK-006649,2025-08-23 17:50:00,Telefone,App Mobile,Acesso e Conta,Média,Basic,CUST-01072,AGT-066,Sul,32,104.2,245.8,0,,1,2025-08-23,17,5,8,1440,0
TCK-006650,2025-04-05 14:31:00,Email,Relatórios,Dúvida / Como Fazer,Alta,Enterprise,CUST-01792,AGT-033,Centro-Oeste,69,59.3,240.9,0,,1,2025-04-05,14,5,4,480,0
